student_token,resource_id,resource_type,resource_title,resource_url,major,related_courses,interaction_source,user_id,item_id,rating
stu_0371c59c46b7c396,REPO_UEH_62787,ueh_repository,Các yếu tố ảnh hưởng đến quá trình chia sẻ tri thức và năng lực đổi mới của tổ chức: nghiên cứu trường hợp các công ty công nghệ thông tin phần mềm tại Thành phố Hồ Chí Minh,https://digital.lib.ueh.edu.vn/handle/UEH/62787,Công nghệ thông tin,Phát triển phần mềm,proxy_from_repo_match_year_views,19,169,1.7866
stu_0371c59c46b7c396,TIKI_271997519,tiki_book,Giáo Trình Mạng Máy Tính Và Truyền Thông - TS. Phan Thanh Đức,https://tiki.vn/giao-trinh-mang-may-tinh-va-truyen-thong-ts-phan-thanh-duc-p271997519.html?spid=271997520,Công nghệ thông tin,Mạng máy tính,proxy_from_tiki_match_rating_review_sales,19,23,6.191289
stu_0371c59c46b7c396,TIKI_7164855,tiki_book,Cơ Sở Dữ Liệu Quan Hệ & Ứng Dụng,https://tiki.vn/sach-co-so-du-lieu-quan-he-ung-dung-p7164855.html?spid=188782912,Công nghệ thông tin,Cơ sở dữ liệu,proxy_from_tiki_match_rating_review_sales,19,45,4.5959888
stu_03b078427c0c9235,REPO_UEH_63972,ueh_repository,Bảo vệ sức khỏe và phát triển thương mại quốc tế qua các tranh luận pháp lý về tính cần thiết và căn cứ khoa học trong biện pháp vệ sinh dịch tễ,https://digital.lib.ueh.edu.vn/handle/UEH/63972,Quản trị Hải quan - Ngoại thương,Thương mại quốc tế,proxy_from_repo_match_year_views,1821,9,8.2159
stu_03b078427c0c9235,TIKI_447075,tiki_book,Soạn Thảo Và Dịch Hợp Đồng Thương Mại Quốc Tế (Tái Bản),https://tiki.vn/sach-soan-thao-va-dich-hop-dong-thuong-mai-quoc-te-tai-ban-p447075.html?spid=153807,Quản trị Hải quan - Ngoại thương,Thương mại quốc tế,proxy_from_tiki_match_rating_review_sales,1821,41,9.339075
stu_03d337a552253baf,REPO_UEH_63184,ueh_repository,Xử lý hành vi xâm phạm quyền sở hữu công nghiệp đối với nhãn hiệu - Từ góc độ bảo vệ quyền lợi người tiêu dùng,https://digital.lib.ueh.edu.vn/handle/UEH/63184,Kỹ sư Robot và Trí tuệ nhân tạo,Xử lý tín hiệu số,proxy_from_repo_match_year_views,931,39,1.46875
stu_03f136b11e2297c4,TIKI_276353637,tiki_book,- Giáo Trình Đàm Phán Quốc Tế (Tái Bản lần Thứ Nhất),https://tiki.vn/sach-giao-trinh-dam-phan-quoc-te-tai-ban-lan-thu-nhat-p276353637.html?spid=279339383,Kinh doanh quốc tế,Đàm phán quốc tế,proxy_from_tiki_match_rating_review_sales,1822,83,7.1084
stu_03fdbb1b35bd520c,REPO_UEH_62618,ueh_repository,Phân tích các nhân tố ảnh hưởng đến ý định mua hàng trực tuyến của người tiêu dùng tại tỉnh Nam Định,https://digital.lib.ueh.edu.vn/handle/UEH/62618,Logistics và Quản lý chuỗi cung ứng,Mua hàng và đàm phán,proxy_from_repo_match_year_views,932,88,2.09665
stu_03fdbb1b35bd520c,REPO_UEH_63272,ueh_repository,Giải pháp hoàn thiện hoạt động chuỗi cung ứng tại Công ty TNHH Thương mại và Dịch vụ Lâm Thanh,https://digital.lib.ueh.edu.vn/handle/UEH/63272,Logistics và Quản lý chuỗi cung ứng,Quản lý chuỗi cung ứng,proxy_from_repo_match_year_views,932,11,4.30975
stu_03fdbb1b35bd520c,TIKI_276849016,tiki_book,- Thuật Đàm Phán - Negotiation (Tái Bản 2024),https://tiki.vn/sach-thuat-dam-phan-negotiation-tai-ban-2024-p276849016.html?spid=276849017,Logistics và Quản lý chuỗi cung ứng,Mua hàng và đàm phán,proxy_from_tiki_match_rating_review_sales,932,97,2.0312502
stu_0407993b24b07b26,REPO_UEH_62453,ueh_repository,Giải pháp nâng cao giá trị thương hiệu Bia Việt của Công ty TNHH Nhà máy Bia Heineken Việt Nam giai đoạn 2021 - 2025,https://digital.lib.ueh.edu.vn/handle/UEH/62453,Marketing,Quản trị thương hiệu,proxy_from_repo_match_year_views,20,48,4.01725
stu_0407993b24b07b26,REPO_UEH_63127,ueh_repository,Nghiên cứu ảnh hưởng của nhận định giá trị các hoạt động Marketing nội dung trên Mạng xã hội đến đánh giá trải nghiệm và lòng trung thành thương hiệu của khách hàng,https://digital.lib.ueh.edu.vn/handle/UEH/63127,Marketing,Quản trị Marketing,proxy_from_repo_match_year_views,20,12,2.2936
stu_0407993b24b07b26,TIKI_257847632,tiki_book,Digital Marketing thực chiến,https://tiki.vn/sach-digital-marketing-thuc-chien-p257847632.html?spid=257847633,Marketing,Marketing số,proxy_from_tiki_match_rating_review_sales,20,49,5.5232797
stu_0407993b24b07b26,TIKI_279406046,tiki_book,Giáo Trình Marketing Dịch Vụ Tài Chính Ngân Hàng - TS. Phạm Thu Thuỷ - Học Viện Ngân Hàng,https://tiki.vn/sach-giao-trinh-marketing-dich-vu-tai-chinh-ngan-hang-ts-pham-thu-thuy-hoc-vien-ngan-hang-p279406046.html?spid=279406047,Marketing,Marketing dịch vụ,proxy_from_tiki_match_rating_review_sales,20,201,7.5
stu_0410dbc9c742f686,REPO_UEH_62539,ueh_repository,Định vị hệ thống ngân hàng Việt Nam trong kỷ nguyên chuyển đổi số,https://digital.lib.ueh.edu.vn/handle/UEH/62539,Kỹ sư Robot và Trí tuệ nhân tạo,Hệ thống nhúng,proxy_from_repo_match_year_views,933,107,8.8178
stu_0410dbc9c742f686,REPO_UEH_63184,ueh_repository,Xử lý hành vi xâm phạm quyền sở hữu công nghiệp đối với nhãn hiệu - Từ góc độ bảo vệ quyền lợi người tiêu dùng,https://digital.lib.ueh.edu.vn/handle/UEH/63184,Kỹ sư Robot và Trí tuệ nhân tạo,Xử lý tín hiệu số,proxy_from_repo_match_year_views,933,39,1.46875
stu_0410dbc9c742f686,TIKI_279380903,tiki_book,Giáo trình Thị giác máy tính,https://tiki.vn/giao-trinh-thi-giac-may-tinh-p279380903.html?spid=279380904,Kỹ sư Robot và Trí tuệ nhân tạo,Thị giác máy tính,proxy_from_tiki_match_rating_review_sales,933,121,7.5
stu_0410dbc9c742f686,TIKI_651754,tiki_book,"Hướng Dẫn Soạn Thảo Hợp Đồng Theo Bộ Luật Dân Sự Số 91/2015/QH13: Kinh Nghiệm Soạn Thảo, Xử Lý Tranh Chấp, Biện Pháp Phòng Tránh Rủi Ro Pháp Lý",https://tiki.vn/sach-huong-dan-soan-thao-hop-dong-theo-bo-luat-dan-su-so-91-2015-qh13-kinh-nghiem-soan-thao-xu-ly-tranh-chap-bien-phap-phong-tranh-rui-ro-phap-ly-p651754.html?spid=652119,Kỹ sư Robot và Trí tuệ nhân tạo,Xử lý tín hiệu số,proxy_from_tiki_match_rating_review_sales,933,125,2.810704
stu_0412076082c1e83a,REPO_UEH_63972,ueh_repository,Bảo vệ sức khỏe và phát triển thương mại quốc tế qua các tranh luận pháp lý về tính cần thiết và căn cứ khoa học trong biện pháp vệ sinh dịch tễ,https://digital.lib.ueh.edu.vn/handle/UEH/63972,Luật kinh doanh quốc tế,Trọng tài thương mại quốc tế,proxy_from_repo_match_year_views,1474,9,4.58665
stu_0412076082c1e83a,TIKI_279390334,tiki_book,Giáo trình Luật Đầu tư Quốc tế,https://tiki.vn/giao-trinh-luat-dau-tu-quoc-te-p279390334.html?spid=279390335,Luật kinh doanh quốc tế,Luật đầu tư quốc tế,proxy_from_tiki_match_rating_review_sales,1474,287,6.0050163
stu_041e0fabdad0b293,TIKI_274890405,tiki_book,"- Nhận Diện Nghệ Thuật Đồ Họa - Để nghiên cứu , sáng tác và giảng dạy Thiết Kế Đồ Họa ( Tặng kèm sổ tay xương rồng )",https://tiki.vn/sach-nhan-dien-nghe-thuat-do-hoa-de-nghien-cuu-sang-tac-va-giang-day-thiet-ke-do-hoa-tang-kem-so-tay-xuong-rong-p274890405.html?spid=274890406,Kiến trúc và thiết kế đô thị thông minh,Thiết kế đô thị thông minh,proxy_from_tiki_match_rating_review_sales,21,29,2.035199
stu_041e0fabdad0b293,TIKI_275873742,tiki_book,"Tây Ban Nha Ấn Tượng Kiến Trúc Xưa Và Nay (In màu) - Đặng Thái Hoàng, Bùi Phương Nga",https://tiki.vn/tay-ban-nha-an-tuong-kien-truc-xua-va-nay-in-mau-dang-thai-hoang-bui-phuong-nga-p275873742.html?spid=275873743,Kiến trúc và thiết kế đô thị thông minh,Kiến trúc bền vững,proxy_from_tiki_match_rating_review_sales,21,197,3.2954051
stu_0440ff9a482aadb5,REPO_UEH_61442,ueh_repository,Tác động của sự tham gia của kế toán vào quá trình ra quyết định chiến lược đến việc vận dụng thông tin kế toán quản trị nhằm nâng cao hiệu quả tài chính cho doanh nghiệp Việt Nam,https://digital.lib.ueh.edu.vn/handle/UEH/61442,Tài chính,Tài chính doanh nghiệp,proxy_from_repo_match_year_views,934,167,6.66695
stu_0440ff9a482aadb5,TIKI_197857892,tiki_book,Tài Chính Quốc Tế,https://tiki.vn/tai-chinh-quoc-te-p197857892.html?spid=197857893,Tài chính,Tài chính quốc tế,proxy_from_tiki_match_rating_review_sales,934,20,7.415516
stu_045ecdfbf1de14e6,TIKI_254139138,tiki_book,"Giáo Trình Kinh Tế Thương Mại - Dịch Vụ Dành Cho Nghành Kinh Tế, Logistics Và Quản Trị Kinh Doanh",https://tiki.vn/giao-trinh-kinh-te-thuong-mai-dich-vu-danh-cho-nghanh-kinh-te-logistics-va-quan-tri-kinh-doanh-p254139138.html?spid=254139139,Hệ thống hoạch định nguồn lực doanh nghiệp,Quản trị quy trình kinh doanh,proxy_from_tiki_match_rating_review_sales,22,138,1.2967
stu_045ecdfbf1de14e6,TIKI_271583421,tiki_book,"Hệ Thống Chỉ Tiêu Thống Kê Cấp Tỉnh, Cấp Huyện, Cấp Xã theo Quyết định 05/2023/QĐ-TTg ngày 24/02/2023 - V2205T",https://tiki.vn/sach-he-thong-chi-tieu-thong-ke-cap-tinh-cap-huyen-cap-xa-theo-quyet-dinh-05-2023-qd-ttg-ngay-24-02-2023-v2205t-p271583421.html?spid=271583422,Hệ thống hoạch định nguồn lực doanh nghiệp,Hệ thống ERP,proxy_from_tiki_match_rating_review_sales,22,35,1.5805
stu_045ecdfbf1de14e6,TIKI_279286687,tiki_book,- Đơn Vị Hành Chính Việt Nam - Sau Sắp Xếp Và Vận Hành Chính Quyền Địa Phương Hai Cấp,https://tiki.vn/sach-don-vi-hanh-chinh-viet-nam-sau-sap-xep-va-van-hanh-chinh-quyen-dia-phuong-hai-cap-p279286687.html?spid=279286688,Hệ thống hoạch định nguồn lực doanh nghiệp,SAP căn bản,proxy_from_tiki_match_rating_review_sales,22,141,3.3148665
stu_0491e3f3c104a224,REPO_UEH_62978,ueh_repository,"Mối quan hệ giữa hỗ trợ xuất khẩu của chính phủ, nhận thức động cơ xuất khẩu, nhận thức rào cản xuất khẩu và kết quả hoạt động xuất khẩu nông sản của các doanh nghiệp nhỏ và vừa tại Việt Nam sang thị trường Asean+3",https://digital.lib.ueh.edu.vn/handle/UEH/62978,Kinh doanh nông nghiệp,Marketing nông sản,proxy_from_repo_match_year_views,935,65,3.69485
stu_0496b10309cb7df4,REPO_UEH_62483,ueh_repository,Kinh doanh thương mại trên nền tảng số của doanh nghiệp bán lẻ Việt Nam trước và trong dịch COVID-19,https://digital.lib.ueh.edu.vn/handle/UEH/62483,Kinh doanh số,Quản trị nền tảng số,proxy_from_repo_match_year_views,23,247,1.67545
stu_04970aac396d0ae0,REPO_UEH_63734,ueh_repository,Các nhân tố ảnh hưởng đến công bố báo cáo phát triển bền vững tại các công ty kinh doanh xăng dầu trực thuộc Tập đoàn Xăng dầu Việt Nam,https://digital.lib.ueh.edu.vn/handle/UEH/63734,Kiến trúc và thiết kế đô thị thông minh,Kiến trúc bền vững,proxy_from_repo_match_year_views,24,190,2.23055
stu_04a9d6e971e1b953,REPO_UEH_63322,ueh_repository,Quản lý rủi ro tỷ giá trong hoạt kinh doanh ngoại hối tại Ngân hàng Thương mại Cổ phần Ngoại Thương Việt Nam,https://digital.lib.ueh.edu.vn/handle/UEH/63322,Toán tài chính,Quản lý rủi ro định lượng,proxy_from_repo_match_year_views,936,67,4.53335
stu_04a9d6e971e1b953,REPO_UEH_63535,ueh_repository,Phân tích các nhân tố tác động đến hiệu quả chuỗi cung ứng – Nghiên cứu mô hình tại Công ty Cổ phần Acecook Việt Nam,https://digital.lib.ueh.edu.vn/handle/UEH/63535,Toán tài chính,Mô hình tài chính,proxy_from_repo_match_year_views,936,68,3.89635
stu_04a9d6e971e1b953,TIKI_190743209,tiki_book,Toán tài chính ứng dụng,https://tiki.vn/toan-tai-chinh-ung-dung-p190743209.html?spid=190743210,Toán tài chính,Toán tài chính ứng dụng,proxy_from_tiki_match_rating_review_sales,936,70,9.718269
stu_04e570c58fe84a64,TIKI_1197799,tiki_book,Tóm Tắt - Bài Tập - Trắc Nghiệm Kinh Tế Vĩ Mô,https://tiki.vn/tom-tat-bai-tap-trac-nghiem-kinh-te-vi-mo-p1197799.html?spid=74570330,Kinh tế,Kinh tế vi mô; Kinh tế vĩ mô,proxy_from_tiki_match_rating_review_sales,1475,275,10.0
stu_0549ea0f704e847d,REPO_UEH_62556,ueh_repository,Rủi ro phí bảo hiểm và việc xác định khả năng thanh toán của các doanh nghiệp bảo hiểm phi nhân thọ tại Việt Nam,https://digital.lib.ueh.edu.vn/handle/UEH/62556,Bảo hiểm,Bảo hiểm phi nhân thọ; Toán bảo hiểm; Định phí bảo hiểm,proxy_from_repo_match_year_views,1951,237,9.2
stu_0574859aea5adc8f,REPO_UEH_62737,ueh_repository,Hạn chế rủi ro tín dụng cho vay tiêu dùng tại Ngân hàng Nông nghiệp và phát triển Nông thôn Việt Nam – chi nhánh Thành phố Sóc Trăng,https://digital.lib.ueh.edu.vn/handle/UEH/62737,Kinh doanh nông nghiệp,Chính sách nông nghiệp; Tài chính nông nghiệp,proxy_from_repo_match_year_views,938,62,3.611
stu_0574859aea5adc8f,REPO_UEH_62812,ueh_repository,"Đánh giá các yếu tố ảnh hưởng đến hiệu quả hoạt động của hợp tác xã nông nghiệp trên địa bàn huyện Phú Tân, tỉnh An Giang",https://digital.lib.ueh.edu.vn/handle/UEH/62812,Kinh doanh nông nghiệp,Kinh tế nông nghiệp,proxy_from_repo_match_year_views,938,63,3.78325
stu_0574859aea5adc8f,REPO_UEH_62978,ueh_repository,"Mối quan hệ giữa hỗ trợ xuất khẩu của chính phủ, nhận thức động cơ xuất khẩu, nhận thức rào cản xuất khẩu và kết quả hoạt động xuất khẩu nông sản của các doanh nghiệp nhỏ và vừa tại Việt Nam sang thị trường Asean+3",https://digital.lib.ueh.edu.vn/handle/UEH/62978,Kinh doanh nông nghiệp,Marketing nông sản,proxy_from_repo_match_year_views,938,65,3.69485
stu_058d34db56276a68,REPO_UEH_62589,ueh_repository,"Pháp luật về xử phạt vi phạm hành chính về xử lý nước thải-thực tiễn áp dụng đối với các cơ sở sản xuất, kinh doanh tại thị xã La Gi, tỉnh Bình Thuận",https://digital.lib.ueh.edu.vn/handle/UEH/62589,Quản lý công,Luật hành chính,proxy_from_repo_match_year_views,25,87,2.252
stu_058d34db56276a68,REPO_UEH_62794,ueh_repository,Thực hiện tiết kiệm chi kinh phí quản lý hành chính tại Sở Tài chính tỉnh Bà Rịa - Vũng Tàu,https://digital.lib.ueh.edu.vn/handle/UEH/62794,Quản lý công,Quản lý hành chính công,proxy_from_repo_match_year_views,25,91,7.4879
stu_058d34db56276a68,TIKI_168780451,tiki_book,"Thị Trường, Nhà Nước Và Người Dân: Kinh Tế Học Về Chính Sách Công",https://tiki.vn/thi-truong-nha-nuoc-va-nguoi-dan-kinh-te-hoc-ve-chinh-sach-cong-p168780451.html?spid=168780452,Quản lý công,Chính sách công,proxy_from_tiki_match_rating_review_sales,25,95,9.68337
stu_058d34db56276a68,TIKI_207201346,tiki_book,Pháp luật điều chỉnh hoạt động kinh doanh dịch vụ của công ty chứng khoán,https://tiki.vn/phap-luat-dieu-chinh-hoat-dong-kinh-doanh-dich-vu-cua-cong-ty-chung-khoan-p207201346.html?spid=276756959,Quản lý công,Quản trị dịch vụ công,proxy_from_tiki_match_rating_review_sales,25,21,1.911983
stu_058d34db56276a68,TIKI_94851869,tiki_book,"Nghiệp Vụ Dành Cho Kế Toán Kiểm Toán Nội Bộ Chuẩn Mực, Nguyên Tắc Đạo Đức Nghề Nghiệp Và Quy Chế Kiểm Toán Nội Bộ Trong Các Cơ Quan Nhà Nước, Đơn Vị Sự Nghiệp Công Lập Và Doanh Nghiệp",https://tiki.vn/sach-nghiep-vu-danh-cho-ke-toan-kiem-toan-noi-bo-chuan-muc-nguyen-tac-dao-duc-nghe-nghiep-va-quy-che-kiem-toan-noi-bo-trong-cac-co-quan-nha-nuoc-don-vi-su-nghiep-cong-lap-va-doanh-nghiep-p94851869.html?spid=94851870,Quản lý công,Đạo đức công vụ,proxy_from_tiki_match_rating_review_sales,25,1,4.901991
stu_05da437cf43c2858,REPO_UEH_61333,ueh_repository,Phân tích các yếu tố ảnh hưởng tới việc hoàn thành dự án đầu tư theo hình thức đối tác công tư (PPP) tại thành phố Hồ Chí Minh,https://digital.lib.ueh.edu.vn/handle/UEH/61333,Kinh tế đầu tư,Phân tích dự án đầu tư,proxy_from_repo_match_year_views,26,105,4.04585
stu_05da437cf43c2858,REPO_UEH_63520,ueh_repository,"Các yếu tố ảnh hưởng đến hiệu quả đầu tư công tại huyện Trần Đề, tỉnh Sóc Trăng",https://digital.lib.ueh.edu.vn/handle/UEH/63520,Kinh tế đầu tư,Kinh tế đầu tư công,proxy_from_repo_match_year_views,26,110,2.2897
stu_05da437cf43c2858,TIKI_196193408,tiki_book,TRIẾT LÝ ĐẦU TƯ CỦA WARREN BUFFETT - Glen Arnold (tác giả bán chạy số 1 với The financial guide to investing) – 1980books – bìa mềm,https://tiki.vn/triet-ly-dau-tu-cua-warren-buffett-glen-arnold-tac-gia-ban-chay-so-1-voi-the-financial-guide-to-investing-1980books-bia-mem-p196193408.html?spid=277074546,Kinh tế đầu tư,Quản lý đầu tư,proxy_from_tiki_match_rating_review_sales,26,115,3.167
stu_05da437cf43c2858,TIKI_277392524,tiki_book,- Quản Lý Dự Án Xây Dựng - Lập Và Thẩm Định Dự Án - TS. Bùi Ngọc Toàn - NXB Xây Dựng,https://tiki.vn/sach-quan-ly-du-an-xay-dung-lap-va-tham-dinh-du-an-ts-bui-ngoc-toan-nxb-xay-dung-p277392524.html?spid=279333156,Kinh tế đầu tư,Thẩm định dự án,proxy_from_tiki_match_rating_review_sales,26,7,7.3933
stu_05de2be78857c2e2,TIKI_11860704,tiki_book,Combo Marketing Căn Bản và Tiếp thị 4.0 - Dịch Chuyển Từ Truyền Thống Sang Công Nghệ Số ( Tặng Kèm Sổ Tay),https://tiki.vn/combo-marketing-can-ban-va-tiep-thi-4-0-dich-chuyen-tu-truyen-thong-sang-cong-nghe-so-tang-kem-so-tay-p11860704.html?spid=11860705,Công nghệ nghệ thuật - ArtTech,Công nghệ truyền thông sáng tạo,proxy_from_tiki_match_rating_review_sales,27,158,5.783668
stu_05de2be78857c2e2,TIKI_198215131,tiki_book,"UX RESEARCH-Thấu Hiểu Người Dùng, Ung Dung Chiến Thắng",https://tiki.vn/sach-ux-research-thau-hieu-nguoi-dung-ung-dung-chien-thang-p198215131.html?spid=198215132,Công nghệ nghệ thuật - ArtTech,Thiết kế UX/UI,proxy_from_tiki_match_rating_review_sales,27,161,5.9479856
stu_060ad304a6ae052b,REPO_UEH_61159,ueh_repository,Quản lý rủi ro tác nghiệp đối với hoạt động tín dụng tại Ngân hàng TMCP Công thương Việt Nam chi nhánh Cần Thơ,https://digital.lib.ueh.edu.vn/handle/UEH/61159,Công nghệ Tài chính,Quản lý rủi ro số,proxy_from_repo_match_year_views,28,127,5.23145
