student_token,student_hash,gender,major,major_norm,cohort,course_order,course,course_norm,tiki_book_id,tiki_title,tiki_score,tiki_confidence,repo_doc_id,repo_title,repo_score,repo_confidence,privacy_level,pii_removed,pii_fields_removed,privacy_transform_version,tiki_match_reason,tiki_price,tiki_rating_average,tiki_review_count,tiki_quantity_sold,tiki_source_keys,tiki_url,repo_match_reason,repo_year,repo_collection,repo_views,repo_authors,repo_url
stu_02de5376ad86d3da,32a09a230de6231562f40dfc085eb1fa620b581107b537b5903b22a159efd179,Nam,Kiểm toán,kiem toan,23,4,Chuẩn mực kiểm toán quốc tế,chuan muc kiem toan quoc te,94851869,"Nghiệp Vụ Dành Cho Kế Toán Kiểm Toán Nội Bộ Chuẩn Mực, Nguyên Tắc Đạo Đức Nghề Nghiệp Và Quy Chế Kiểm Toán Nội Bộ Trong Các Cơ Quan Nhà Nước, Đơn Vị Sự Nghiệp Công Lập Và Doanh Nghiệp",27.97,low,UEH/62432,Chuyển đổi báo cáo tài chính từ chuẩn mực kế toán Việt Nam sang chuẩn mực báo cáo tài chính quốc tế - Nghiên cứu tại Công ty Cổ phần Khu công Nnghiệp Nam Tân Uyên,20.95,low,internal,True,student_id; student_code; student_name; student_name_norm,privacy_v1,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text; exact_major_in_title,291700,5.0,2,18.0,chuẩn mực kế toán; kiểm toán; sách kiểm toán; kiểm toán nội bộ; kiểm soát nội bộ; nghiệp vụ buồng phòng,https://tiki.vn/sach-nghiep-vu-danh-cho-ke-toan-kiem-toan-noi-bo-chuan-muc-nguyen-tac-dao-duc-nghe-nghiep-va-quy-che-kiem-toan-noi-bo-trong-cac-co-quan-nha-nuoc-don-vi-su-nghiep-cong-lap-va-doanh-nghiep-p94851869.html?spid=94851870,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text,2021,MASTER'S THESES,0,Đoàn Thị Kim Thảo,https://digital.lib.ueh.edu.vn/handle/UEH/62432
stu_02de5376ad86d3da,32a09a230de6231562f40dfc085eb1fa620b581107b537b5903b22a159efd179,Nam,Kiểm toán,kiem toan,23,5,Kiểm toán CNTT,kiem toan cntt,274869688,Từ Điển Kế Toán Và Kiểm Toán Anh - Việt (Dictionary Of Accounting And Auditing),30.48,medium,UEH/62738,Giải pháp nâng cao chất lượng dịch vụ công ty TNHH kiểm toán KMF,20.63,low,internal,True,student_id; student_code; student_name; student_name_norm,privacy_v1,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text; exact_major_in_title,399000,0.0,0,3.0,accounting; financial accounting; auditing,https://tiki.vn/tu-dien-ke-toan-va-kiem-toan-anh-viet-dictionary-of-accounting-and-auditing-p274869688.html?spid=275454707,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text; exact_major_in_title,2021,MASTER'S THESES,0,Thái Kim Liên,https://digital.lib.ueh.edu.vn/handle/UEH/62738
stu_02de5376ad86d3da,32a09a230de6231562f40dfc085eb1fa620b581107b537b5903b22a159efd179,Nam,Kiểm toán,kiem toan,23,6,Đạo đức nghề nghiệp kiểm toán,dao duc nghe nghiep kiem toan,533036,Đạo Đức Nghề Nghiệp Của Kiểm Toán Viên Độc Lập,63.32,medium,UEH/61149,Áp dụng mô hình tam giác gian lận trong vấn đề đạo đức nghề nghiệp của kiểm toán viên Nhà nước,76.58,high,internal,True,student_id; student_code; student_name; student_name_norm,privacy_v1,strong_course_tokens_in_title; partial_course_tokens_in_secondary_text; exact_major_in_title,53000,5.0,1,7.0,sách kiểm toán,https://tiki.vn/sach-dao-duc-nghe-nghiep-cua-kiem-toan-vien-doc-lap-p533036.html?spid=89424691,strong_course_tokens_in_title; strong_course_tokens_in_secondary_text; exact_major_in_title,2020,MASTER'S THESES,0,Phạm Tiến Dũng,https://digital.lib.ueh.edu.vn/handle/UEH/61149
stu_b2a4d5a2ad69f1ca,6cbf24af62d68513f32ec21c52100a59efe3f669d2d6b1fe66fc0bff99b69926,Nam,Đầu tư tài chính,dau tu tai chinh,23,1,Phân tích đầu tư chứng khoán,phan tich dau tu chung khoan,279336919,- Kỹ Thuật Phân Tích Đầu Tư Chứng Khoán (Tái Bản 2026),90.7,high,UEH/62544,Ảnh hưởng của các yếu tố tài chính hành vi suy nghiệm đến hiệu suất đầu tư của nhà đầu tư cá nhân trên thị trường chứng khoán Việt Nam,17.02,low,internal,True,student_id; student_code; student_name; student_name_norm,privacy_v1,exact_course_in_title; strong_course_tokens_in_secondary_text,208000,0.0,0,,chứng khoán; đầu tư chứng khoán; phân tích kỹ thuật,https://tiki.vn/sach-ky-thuat-phan-tich-dau-tu-chung-khoan-tai-ban-2026-p279336919.html?spid=279336920,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text,2021,MASTER'S THESES,0,Hoàng Văn Thương,https://digital.lib.ueh.edu.vn/handle/UEH/62544
stu_b2a4d5a2ad69f1ca,6cbf24af62d68513f32ec21c52100a59efe3f669d2d6b1fe66fc0bff99b69926,Nam,Đầu tư tài chính,dau tu tai chinh,23,2,Quản lý danh mục đầu tư,quan ly danh muc dau tu,276290847,Đầu Tư Vào Vàng - Khoản Đầu Tư Tuyệt Đối An Toàn Thiết Yếu Cho Mọi Danh Mục Đầu Tư (Tái Bản 2024),35.66,medium,UEH/61422,Quản trị rủi ro danh mục tín dụng tại Ngân hàng thương mại cổ phần Đầu tư và phát Triển Việt Nam – Chi nhánh Bến Tre,17.43,low,internal,True,student_id; student_code; student_name; student_name_norm,privacy_v1,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text,127000,0.0,0,5.0,đầu tư,https://tiki.vn/dau-tu-vao-vang-khoan-dau-tu-tuyet-doi-an-toan-thiet-yeu-cho-moi-danh-muc-dau-tu-tai-ban-2024-p276290847.html?spid=276427763,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text,2020,MASTER'S THESES,0,Võ Thanh Tâm,https://digital.lib.ueh.edu.vn/handle/UEH/61422
stu_b2a4d5a2ad69f1ca,6cbf24af62d68513f32ec21c52100a59efe3f669d2d6b1fe66fc0bff99b69926,Nam,Đầu tư tài chính,dau tu tai chinh,23,3,Thị trường tài chính,thi truong tai chinh,531592,Thị Trường Tài Chính,90.95,high,UEH/62540,Ứng dụng công nghệ trí tuệ nhân tạo trong dịch vụ tài chính tại thị trường tài chính Việt Nam,70.95,high,internal,True,student_id; student_code; student_name; student_name_norm,privacy_v1,exact_course_in_title; strong_course_tokens_in_secondary_text,56000,4.6,8,71.0,chính sách tài khóa; nghiên cứu thị trường; sách tài chính; phân tích tài chính,https://tiki.vn/sach-thi-truong-tai-chinh-p531592.html?spid=89424628,exact_course_in_title; partial_course_tokens_in_secondary_text,2021,Book Series,0,TS. Ngô Minh Vũ; TS. Nguyễn Hữu Huân,https://digital.lib.ueh.edu.vn/handle/UEH/62540
stu_b2a4d5a2ad69f1ca,6cbf24af62d68513f32ec21c52100a59efe3f669d2d6b1fe66fc0bff99b69926,Nam,Đầu tư tài chính,dau tu tai chinh,23,4,Định giá tài sản tài chính,dinh gia tai san tai chinh,277413581,Định Giá Doanh Nghiệp Và Tài Sản - Ứng Dụng Trong Đầu Tư Tài Chính,33.68,medium,UEH/61081,Đáp ứng kỳ vọng của nhà đầu tư thông qua hoạt động thuê tài sản tại Công ty Cổ phần Đầu tư Xây dựng Nam Nguyên,21.25,low,internal,True,student_id; student_code; student_name; student_name_norm,privacy_v1,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text; exact_major_in_title,346500,4.0,5,77.0,tài chính doanh nghiệp; định giá doanh nghiệp,https://tiki.vn/dinh-gia-doanh-nghiep-va-tai-san-ung-dung-trong-dau-tu-tai-chinh-p277413581.html?spid=277413582,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text,2020,MASTER'S THESES,0,Nguyễn Hữu Nhân,https://digital.lib.ueh.edu.vn/handle/UEH/61081
stu_b2a4d5a2ad69f1ca,6cbf24af62d68513f32ec21c52100a59efe3f669d2d6b1fe66fc0bff99b69926,Nam,Đầu tư tài chính,dau tu tai chinh,23,5,Tài chính hành vi,tai chinh hanh vi,279292266,"Hướng Dẫn Chế Độ Kế Toán Hành Chính, Sự Nghiệp Và Lập Báo Cáo Tài Chính Hợp Nhất Của Đơn Vị Kế Toán Cấp Trên (V2683T)",21.51,low,UEH/62544,Ảnh hưởng của các yếu tố tài chính hành vi suy nghiệm đến hiệu suất đầu tư của nhà đầu tư cá nhân trên thị trường chứng khoán Việt Nam,82.06,high,internal,True,student_id; student_code; student_name; student_name_norm,privacy_v1,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text,315000,0.0,0,,sách kế toán; kế toán tài chính; kiểm toán báo cáo tài chính,https://tiki.vn/sach-huong-dan-che-do-ke-toan-hanh-chinh-su-nghiep-va-lap-bao-cao-tai-chinh-hop-nhat-cua-don-vi-ke-toan-cap-tren-v2683t-p279292266.html?spid=279292267,exact_course_in_title; exact_course_in_secondary_text,2021,MASTER'S THESES,0,Hoàng Văn Thương,https://digital.lib.ueh.edu.vn/handle/UEH/62544
stu_b2a4d5a2ad69f1ca,6cbf24af62d68513f32ec21c52100a59efe3f669d2d6b1fe66fc0bff99b69926,Nam,Đầu tư tài chính,dau tu tai chinh,23,6,Phân tích kỹ thuật,phan tich ky thuat,77339644,Phân tích kỹ thuật trong thị trường tài chính,100.0,high,UEH/63165,Phân tích hành vi khách hàng trong lĩnh vực bán lẻ với mô hình RFM tiếp cận bằng kỹ thuật học máy không giám sát,34.37,medium,internal,True,student_id; student_code; student_name; student_name_norm,privacy_v1,exact_course_in_title; exact_course_in_secondary_text,248100,4.8,97,464.0,nghiên cứu thị trường; phân tích tài chính; phân tích kỹ thuật; phân tích cơ bản,https://tiki.vn/phan-tich-ky-thuat-trong-thi-truong-tai-chinh-p77339644.html?spid=84882958,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text,2022,MASTER'S THESES,0,Phan Châu Minh Trường,https://digital.lib.ueh.edu.vn/handle/UEH/63165
stu_aaa04038e1f8315f,f49b1dae48d9461052dd5eaca916489babc733577a12299a014aebc6e9e5d9b0,Nữ,Kinh doanh thương mại,kinh doanh thuong mai,24,1,Quản trị bán hàng,quan tri ban hang,273341092,Quản Trị Bán Hàng Hiệu Quả - Sales Management That Works,83.89,high,UEH/62935,Ảnh hưởng của biến động chi phí bán hàng và chi phí quản lý doanh nghiệp đến quản trị lợi nhuận tại các công ty niêm yết trên thị trường chứng khoán Việt Nam,20.06,low,internal,True,student_id; student_code; student_name; student_name_norm,privacy_v1,exact_course_in_title; partial_course_tokens_in_secondary_text,200200,5.0,1,17.0,operations management; human resource management; sales; financial management; quản trị rủi ro ngân hàng; supply chain management; hotel management; restaurant management; time management,https://tiki.vn/quan-tri-ban-hang-hieu-qua-sales-management-that-works-p273341092.html?spid=273341093,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text,2021,MASTER'S THESES,0,Nguyễn Thị Võ Thảo,https://digital.lib.ueh.edu.vn/handle/UEH/62935
stu_aaa04038e1f8315f,f49b1dae48d9461052dd5eaca916489babc733577a12299a014aebc6e9e5d9b0,Nữ,Kinh doanh thương mại,kinh doanh thuong mai,24,2,Nghiệp vụ xuất nhập khẩu,nghiep vu xuat nhap khau,279103684,Biểu Thuế Xuất Khẩu - Nhập Khẩu Năm 2026 (Export Import Tax 2026),28.64,low,UEH/63707,Hoàn thiện công tác lập dự toán ngân sách tại Công Ty TNHH Thương Mại Dịch Vụ Xuất Nhập Khẩu Song Kê,32.36,medium,internal,True,student_id; student_code; student_name; student_name_norm,privacy_v1,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text,800000,0.0,0,1.0,tax; xuất nhập khẩu,https://tiki.vn/bieu-thue-xuat-khau-nhap-khau-nam-2026-export-import-tax-2026-p279103684.html?spid=279103685,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text,2022,MASTER'S THESES,0,Dương Hoàng Nhi,https://digital.lib.ueh.edu.vn/handle/UEH/63707
stu_aaa04038e1f8315f,f49b1dae48d9461052dd5eaca916489babc733577a12299a014aebc6e9e5d9b0,Nữ,Kinh doanh thương mại,kinh doanh thuong mai,24,3,Quản trị kênh phân phối,quan tri kenh phan phoi,276502265,Sales And Marketing Channels - Tạo Kênh Bán Hàng Và Marketing,15.13,low,UEH/61512,Một số giải pháp nhằm hoàn thiện hoạt động quản trị kênh phân phối tại Công ty TNHH MTV Thuốc lá Đồng Tháp,42.35,medium,internal,True,student_id; student_code; student_name; student_name_norm,privacy_v1,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text,168300,0.0,0,2.0,sales,https://tiki.vn/sales-and-marketing-channels-tao-kenh-ban-hang-va-marketing-p276502265.html?spid=276848805,exact_course_in_title; exact_course_in_secondary_text,2020,MASTER'S THESES,0,Lê Hữu Tín,https://digital.lib.ueh.edu.vn/handle/UEH/61512
stu_aaa04038e1f8315f,f49b1dae48d9461052dd5eaca916489babc733577a12299a014aebc6e9e5d9b0,Nữ,Kinh doanh thương mại,kinh doanh thuong mai,24,4,Định giá sản phẩm,dinh gia san pham,68459988,Combo Định Giá Gia Tăng Lợi Nhuận: Định Giá Dựa Trên Giá Trị + Những Đòn Tâm Lý Trong Định Giá Sản Phẩm,100.0,high,UEH/62228,Giải pháp thúc đẩy khách hàng quyết định mua sản phẩm gạch ốp lát (thương hiệu Royal) tại Công ty Cổ phần Sản xuất và Đầu tư Hoàng Gia,27.96,medium,internal,True,student_id; student_code; student_name; student_name_norm,privacy_v1,exact_course_in_title; partial_course_tokens_in_secondary_text,359500,0.0,0,2.0,định giá doanh nghiệp,https://tiki.vn/combo-dinh-gia-gia-tang-loi-nhuan-dinh-gia-dua-tren-gia-tri-nhung-don-tam-ly-trong-dinh-gia-san-pham-p68459988.html?spid=70885394,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text,2021,MASTER'S THESES,0,Hoàng Tuấn Tú,https://digital.lib.ueh.edu.vn/handle/UEH/62228
stu_aaa04038e1f8315f,f49b1dae48d9461052dd5eaca916489babc733577a12299a014aebc6e9e5d9b0,Nữ,Kinh doanh thương mại,kinh doanh thuong mai,24,5,Hành vi người tiêu dùng,hanh vi nguoi tieu dung,279085060,"Quy định pháp luật về xử phạt vi phạm trong hoạt động thương mại, sản xuất, buôn bán hàng giả, hàng cấm và bảo vệ quyền lợi người tiêu dùng",39.15,medium,UEH/61412,Nghiên cứu hành vi mua sắm trực tuyến của người tiêu dùng tại TP. Hồ Chí Minh ngành hàng thời trang,56.29,medium,internal,True,student_id; student_code; student_name; student_name_norm,privacy_v1,partial_course_tokens_in_title,100000,0.0,0,1.0,luật thương mại,https://tiki.vn/quy-dinh-phap-luat-ve-xu-phat-vi-pham-trong-hoat-dong-thuong-mai-san-xuat-buon-ban-hang-gia-hang-cam-va-bao-ve-quyen-loi-nguoi-tieu-dung-p279085060.html?spid=279085062,strong_course_tokens_in_title; strong_course_tokens_in_secondary_text,2021,MASTER'S THESES,0,Phạm Thị Phú,https://digital.lib.ueh.edu.vn/handle/UEH/61412
stu_aaa04038e1f8315f,f49b1dae48d9461052dd5eaca916489babc733577a12299a014aebc6e9e5d9b0,Nữ,Kinh doanh thương mại,kinh doanh thuong mai,24,6,Quản trị chuỗi cung ứng,quan tri chuoi cung ung,1208799,Nguyên Lý Quản Trị Chuỗi Cung Ứng,93.0,high,UEH/63529,Giải pháp nâng cao hiệu quả quản trị chuỗi cung ứng của công ty xi măng Fico-YTL,87.91,high,internal,True,student_id; student_code; student_name; student_name_norm,privacy_v1,exact_course_in_title; exact_course_in_secondary_text,149200,4.8,152,2436.0,chuỗi cung ứng; quản trị chuỗi cung ứng,https://tiki.vn/sach-nguyen-ly-quan-tri-chuoi-cung-ung-p1208799.html?spid=1208801,exact_course_in_title; exact_course_in_secondary_text,2021,MASTER'S THESES,0,Nguyễn Phan Như Ý,https://digital.lib.ueh.edu.vn/handle/UEH/63529
stu_550759eeee5c02ba,19b3ce4e15fd822f4c01a30063126eff615790eb29c14facfe860416405b7240,Nữ,Công nghệ thông tin,cong nghe thong tin,24,1,Lập trình hướng đối tượng,lap trinh huong doi tuong,273585809,Công Nghệ Thông Tin- Giáo Trình C++ Và Lập Trình Hướng Đối Tượng,93.35,high,UEH/63077,Các nhân tố ảnh hưởng đến sự hài lòng của đối tượng cung cấp thông tin về điều tra thống kê tại Cục Thống kê tỉnh Long An,13.38,low,internal,True,student_id; student_code; student_name; student_name_norm,privacy_v1,exact_course_in_title; exact_major_in_title,165733,0.0,0,,công nghệ thông tin; sách công nghệ thông tin,https://tiki.vn/sach-cong-nghe-thong-tin-giao-trinh-c-va-lap-trinh-huong-doi-tuong-p273585809.html?spid=277460817,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text,2021,MASTER'S THESES,0,Phan Ngọc Bình,https://digital.lib.ueh.edu.vn/handle/UEH/63077
stu_550759eeee5c02ba,19b3ce4e15fd822f4c01a30063126eff615790eb29c14facfe860416405b7240,Nữ,Công nghệ thông tin,cong nghe thong tin,24,2,Cơ sở dữ liệu,co so du lieu,7164855,Cơ Sở Dữ Liệu Quan Hệ & Ứng Dụng,55.12,medium,UEH/62516,Ứng dụng Big Data và ai trong xây dựng và khai thác cơ sở dữ liệu quốc gia về giá bất động sản tại Việt Nam,55.89,medium,internal,True,student_id; student_code; student_name; student_name_norm,privacy_v1,exact_course_in_title; exact_course_in_secondary_text,68000,0.0,0,22.0,cơ sở dữ liệu; khoa học dữ liệu; sách khoa học dữ liệu,https://tiki.vn/sach-co-so-du-lieu-quan-he-ung-dung-p7164855.html?spid=188782912,exact_course_in_title; exact_course_in_secondary_text,2021,Book Series,0,Nguyễn Quỳnh Hoa; Huỳnh Kiều Tiên; Hay Sinh; Trần Bích Vân; Nguyễn Kim Đức; Nguyễn Thị Tuyết Nhung,https://digital.lib.ueh.edu.vn/handle/UEH/62516
stu_550759eeee5c02ba,19b3ce4e15fd822f4c01a30063126eff615790eb29c14facfe860416405b7240,Nữ,Công nghệ thông tin,cong nghe thong tin,24,3,Mạng máy tính,mang may tinh,271997519,Giáo Trình Mạng Máy Tính Và Truyền Thông - TS. Phan Thanh Đức,59.36,medium,UEH/62896,Quản lý nhà nước về ứng dụng công nghệ thông tin trên địa bàn tỉnh An Giang,8.57,low,internal,True,student_id; student_code; student_name; student_name_norm,privacy_v1,exact_course_in_title; exact_course_in_secondary_text,120000,5.0,1,5.0,mạng máy tính,https://tiki.vn/giao-trinh-mang-may-tinh-va-truyen-thong-ts-phan-thanh-duc-p271997519.html?spid=271997520,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text; exact_major_in_title,2021,MASTER'S THESES,0,Mai Châu Giang,https://digital.lib.ueh.edu.vn/handle/UEH/62896
stu_550759eeee5c02ba,19b3ce4e15fd822f4c01a30063126eff615790eb29c14facfe860416405b7240,Nữ,Công nghệ thông tin,cong nghe thong tin,24,4,Phát triển phần mềm,phat trien phan mem,271319520,Giáo trình kỹ nghệ phần mềm,32.07,medium,UEH/62787,Các yếu tố ảnh hưởng đến quá trình chia sẻ tri thức và năng lực đổi mới của tổ chức: nghiên cứu trường hợp các công ty công nghệ thông tin phần mềm tại Thành phố Hồ Chí Minh,13.64,low,internal,True,student_id; student_code; student_name; student_name_norm,privacy_v1,partial_course_tokens_in_title; exact_course_in_secondary_text,36000,0.0,0,6.0,phát triển phần mềm,https://tiki.vn/giao-trinh-ky-nghe-phan-mem-p271319520.html?spid=271319521,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text; exact_major_in_title,2021,MASTER'S THESES,0,Đinh Võ Quan,https://digital.lib.ueh.edu.vn/handle/UEH/62787
stu_550759eeee5c02ba,19b3ce4e15fd822f4c01a30063126eff615790eb29c14facfe860416405b7240,Nữ,Công nghệ thông tin,cong nghe thong tin,24,5,Trí tuệ nhân tạo,tri tue nhan tao,279233260,Hiểu Về Trí Tuệ Nhân Tạo - AI,100.0,high,UEH/62540,Ứng dụng công nghệ trí tuệ nhân tạo trong dịch vụ tài chính tại thị trường tài chính Việt Nam,81.37,high,internal,True,student_id; student_code; student_name; student_name_norm,privacy_v1,exact_course_in_title; exact_course_in_secondary_text,123200,0.0,0,4.0,trí tuệ nhân tạo,https://tiki.vn/sach-hieu-ve-tri-tue-nhan-tao-ai-p279233260.html?spid=279233261,exact_course_in_title; exact_course_in_secondary_text,2021,Book Series,0,TS. Ngô Minh Vũ; TS. Nguyễn Hữu Huân,https://digital.lib.ueh.edu.vn/handle/UEH/62540
stu_550759eeee5c02ba,19b3ce4e15fd822f4c01a30063126eff615790eb29c14facfe860416405b7240,Nữ,Công nghệ thông tin,cong nghe thong tin,24,6,Điện toán đám mây,dien toan dam may,5929511,Cố Định Một Đám Mây,41.99,medium,UEH/63406,Các nhân tố ảnh hưởng đến nhu cầu sử dụng dịch vụ kế toán của các doanh nghiệp dùng kế toán đám mây trên địa bàn TP. Hồ Chí Minh,40.54,medium,internal,True,student_id; student_code; student_name; student_name_norm,privacy_v1,partial_course_tokens_in_title; exact_course_in_secondary_text,102500,4.6,37,2044.0,điện toán đám mây,https://tiki.vn/sach-co-dinh-mot-dam-may-p5929511.html?spid=5929513,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text,2021,MASTER'S THESES,0,Trần Thị Hảo,https://digital.lib.ueh.edu.vn/handle/UEH/63406
