student_token,major,major_norm,cohort,course_order,course,course_norm,resource_type,resource_id,resource_title,resource_url,search_keywords,match_reason,match_score,confidence,rating_average,review_count,quantity_sold,price,confidence_score,rating_score,review_score,sales_score,search_signal_score,quality_score,popularity_score,recommendation_score,model_explanation,duplicate_rank,course_rank,student_rank
stu_00b9e0b6b2593639,Khoa học máy tính,khoa hoc may tinh,24,6,Lập trình hàm,lap trinh ham,tiki_book,112442080,Tớ Đến Với Khoa Học Máy Tính: Thuật Toán Và Lập Trình (Tái Bản),https://tiki.vn/sach-to-den-voi-khoa-hoc-may-tinh-thuat-toan-va-lap-trinh-tai-ban-p112442080.html?spid=112442081,khoa học máy tính,partial_course_tokens_in_title; exact_major_in_title,26.23,low,5.0,1.0,23.0,36400.0,30.0,100.0,15.249237972318797,34.9585921338274,90.0,74.57,28.06,37.7,Tiki: content match + confidence + rating + review_count + quantity_sold + search keywords,1,1,5
stu_00f0b86637288e57,Hệ thống hoạch định nguồn lực doanh nghiệp,he thong hoach dinh nguon luc doanh nghiep,24,1,Hệ thống ERP,he thong erp,ueh_repository,UEH/63276,Các nhân tố ảnh hưởng đến sự thỏa mãn của nhân viên kế toán trong việc sử dụng hệ thống hoạch định nguồn lực doanh nghiệp (ERP) ở các doanh nghiệp tại TP. Hồ Chí Minh,https://digital.lib.ueh.edu.vn/handle/UEH/63276,,partial_course_tokens_in_title; exact_course_in_secondary_text; exact_major_in_title,97.47,high,,,,,100.0,80.0,50.0,50.0,50.0,80.0,50.0,93.98,UEH Repository: content match + confidence + publication year + views,1,1,1
stu_00f0b86637288e57,Hệ thống hoạch định nguồn lực doanh nghiệp,he thong hoach dinh nguon luc doanh nghiep,24,6,Tích hợp hệ thống,tich hop he thong,tiki_book,276237667,Tích Hợp Hệ Thống Tự Động Điều Khiển Quá Trình Công Nghệ Sinh Học Và Công Nghệ Thực Phẩm,https://tiki.vn/tich-hop-he-thong-tu-dong-dieu-khien-qua-trinh-cong-nghe-sinh-hoc-va-cong-nghe-thuc-pham-p276237667.html?spid=276237668,công nghệ thông tin,exact_course_in_title; partial_course_tokens_in_secondary_text,97.83,high,5.0,1.0,1.0,249000.0,100.0,100.0,15.249237972318797,7.6246189861593985,100.0,74.57,10.29,81.75,Tiki: content match + confidence + rating + review_count + quantity_sold + search keywords,1,1,2
stu_00f0b86637288e57,Hệ thống hoạch định nguồn lực doanh nghiệp,he thong hoach dinh nguon luc doanh nghiep,24,6,Tích hợp hệ thống,tich hop he thong,ueh_repository,UEH/62975,Hoàn thiện hệ thống quản lý chất lượng tích hợp tại Công ty Cổ phần Mỹ phẩm Sài Gòn (SCC),https://digital.lib.ueh.edu.vn/handle/UEH/62975,,partial_course_tokens_in_title; strong_course_tokens_in_secondary_text,53.97,medium,,,,,60.0,80.0,50.0,50.0,50.0,80.0,50.0,57.88,UEH Repository: content match + confidence + publication year + views,1,2,3
stu_00f0b86637288e57,Hệ thống hoạch định nguồn lực doanh nghiệp,he thong hoach dinh nguon luc doanh nghiep,24,3,SAP căn bản,sap can ban,ueh_repository,UEH/63148,Các nhân tố ảnh hưởng đến chất lượng thông tin kế toán tại các doanh nghiệp dịch vụ ứng dụng hệ thống hoạch định nguồn lực doanh nghiệp (ERP) trên địa bàn khu vực Đông Nam Bộ,https://digital.lib.ueh.edu.vn/handle/UEH/63148,,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text; exact_major_in_title,47.8,medium,,,,,60.0,80.0,50.0,50.0,50.0,80.0,50.0,54.18,UEH Repository: content match + confidence + publication year + views,1,1,4
stu_00f0b86637288e57,Hệ thống hoạch định nguồn lực doanh nghiệp,he thong hoach dinh nguon luc doanh nghiep,24,5,Quản lý dự án CNTT,quan ly du an cntt,ueh_repository,UEH/62960,Nâng cao quản trị rủi ro các dự án đầu tư tại Ban quản lý dự án hạ tầng II – Tổng công ty Hạ tầng mạng (VNPT NET),https://digital.lib.ueh.edu.vn/handle/UEH/62960,,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text,40.97,medium,,,,,60.0,80.0,50.0,50.0,50.0,80.0,50.0,50.08,UEH Repository: content match + confidence + publication year + views,1,1,5
stu_012da647bfb8d133,An toàn thông tin,an toan thong tin,23,1,Mật mã học,mat ma hoc,tiki_book,75618660,Mật Mã Và An Toàn Thông Tin - Lý Thuyết Và Ứng Dụng,https://tiki.vn/mat-ma-va-an-toan-thong-tin-ly-thuyet-va-ung-dung-p75618660.html?spid=75618661,công nghệ thông tin,partial_course_tokens_in_title; exact_major_in_title,37.69,medium,5.0,14.0,91.0,129000.0,60.0,100.0,59.577104424248624,49.73967434753945,90.0,87.87,53.18,54.62,Tiki: content match + confidence + rating + review_count + quantity_sold + search keywords,1,1,1
stu_012da647bfb8d133,An toàn thông tin,an toan thong tin,23,6,Quản trị rủi ro CNTT,quan tri rui ro cntt,ueh_repository,UEH/63686,Quản trị rủi ro tín dụng theo Basel II tại Ngân hàng TMCP Phương Đông,https://digital.lib.ueh.edu.vn/handle/UEH/63686,,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text,32.67,medium,,,,,60.0,80.0,50.0,50.0,50.0,80.0,50.0,45.1,UEH Repository: content match + confidence + publication year + views,1,1,2
stu_012da647bfb8d133,An toàn thông tin,an toan thong tin,23,3,An toàn hệ thống thông tin,an toan he thong thong tin,ueh_repository,UEH/63105,Hoàn thiện hệ thống thông tin kế toán tại Công ty TNHH MTV Dịch vụ Công ích Quận 4,https://digital.lib.ueh.edu.vn/handle/UEH/63105,,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text,32.53,medium,,,,,60.0,80.0,50.0,50.0,50.0,80.0,50.0,45.02,UEH Repository: content match + confidence + publication year + views,1,1,3
stu_012da647bfb8d133,An toàn thông tin,an toan thong tin,23,6,Quản trị rủi ro CNTT,quan tri rui ro cntt,tiki_book,402995,Quản Trị Rủi Ro Xí Nghiệp Trong Nền Kinh Tế Toàn Cầu,https://tiki.vn/sach-quan-tri-rui-ro-xi-nghiep-trong-nen-kinh-te-toan-cau-p402995.html?spid=89424688,quản trị rủi ro ngân hàng,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text,40.14,medium,2.0,4.0,18.0,205000.0,60.0,40.0,35.407634073550206,32.38882877083084,70.0,38.62,33.45,44.37,Tiki: content match + confidence + rating + review_count + quantity_sold + search keywords,1,2,4
stu_012da647bfb8d133,An toàn thông tin,an toan thong tin,23,4,Kiểm thử xâm nhập,kiem thu xam nhap,tiki_book,278496130,Thanh Gươm Diệt Quỷ - 9- Đại Chiến Dịch Xâm Nhập Phố Đèn Đỏ,https://tiki.vn/thanh-guom-diet-quy-tap-1-tan-khoc-p278496130.html?spid=278496147,top_books,partial_course_tokens_in_title,12.21,low,5.0,521.0,157.0,23750.0,30.0,100.0,100.0,55.68854536329663,70.0,100.0,71.2,40.67,Tiki: content match + confidence + rating + review_count + quantity_sold + search keywords,1,1,5
stu_0155d6746bdbe341,Hệ thống hoạch định nguồn lực doanh nghiệp,he thong hoach dinh nguon luc doanh nghiep,23,1,Hệ thống ERP,he thong erp,ueh_repository,UEH/63276,Các nhân tố ảnh hưởng đến sự thỏa mãn của nhân viên kế toán trong việc sử dụng hệ thống hoạch định nguồn lực doanh nghiệp (ERP) ở các doanh nghiệp tại TP. Hồ Chí Minh,https://digital.lib.ueh.edu.vn/handle/UEH/63276,,partial_course_tokens_in_title; exact_course_in_secondary_text; exact_major_in_title,97.47,high,,,,,100.0,80.0,50.0,50.0,50.0,80.0,50.0,93.98,UEH Repository: content match + confidence + publication year + views,1,1,1
stu_0155d6746bdbe341,Hệ thống hoạch định nguồn lực doanh nghiệp,he thong hoach dinh nguon luc doanh nghiep,23,6,Tích hợp hệ thống,tich hop he thong,tiki_book,276237667,Tích Hợp Hệ Thống Tự Động Điều Khiển Quá Trình Công Nghệ Sinh Học Và Công Nghệ Thực Phẩm,https://tiki.vn/tich-hop-he-thong-tu-dong-dieu-khien-qua-trinh-cong-nghe-sinh-hoc-va-cong-nghe-thuc-pham-p276237667.html?spid=276237668,công nghệ thông tin,exact_course_in_title; partial_course_tokens_in_secondary_text,97.83,high,5.0,1.0,1.0,249000.0,100.0,100.0,15.249237972318797,7.6246189861593985,100.0,74.57,10.29,81.75,Tiki: content match + confidence + rating + review_count + quantity_sold + search keywords,1,1,2
stu_0155d6746bdbe341,Hệ thống hoạch định nguồn lực doanh nghiệp,he thong hoach dinh nguon luc doanh nghiep,23,6,Tích hợp hệ thống,tich hop he thong,ueh_repository,UEH/62975,Hoàn thiện hệ thống quản lý chất lượng tích hợp tại Công ty Cổ phần Mỹ phẩm Sài Gòn (SCC),https://digital.lib.ueh.edu.vn/handle/UEH/62975,,partial_course_tokens_in_title; strong_course_tokens_in_secondary_text,53.97,medium,,,,,60.0,80.0,50.0,50.0,50.0,80.0,50.0,57.88,UEH Repository: content match + confidence + publication year + views,1,2,3
stu_0155d6746bdbe341,Hệ thống hoạch định nguồn lực doanh nghiệp,he thong hoach dinh nguon luc doanh nghiep,23,3,SAP căn bản,sap can ban,ueh_repository,UEH/63148,Các nhân tố ảnh hưởng đến chất lượng thông tin kế toán tại các doanh nghiệp dịch vụ ứng dụng hệ thống hoạch định nguồn lực doanh nghiệp (ERP) trên địa bàn khu vực Đông Nam Bộ,https://digital.lib.ueh.edu.vn/handle/UEH/63148,,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text; exact_major_in_title,47.8,medium,,,,,60.0,80.0,50.0,50.0,50.0,80.0,50.0,54.18,UEH Repository: content match + confidence + publication year + views,1,1,4
stu_0155d6746bdbe341,Hệ thống hoạch định nguồn lực doanh nghiệp,he thong hoach dinh nguon luc doanh nghiep,23,5,Quản lý dự án CNTT,quan ly du an cntt,ueh_repository,UEH/62960,Nâng cao quản trị rủi ro các dự án đầu tư tại Ban quản lý dự án hạ tầng II – Tổng công ty Hạ tầng mạng (VNPT NET),https://digital.lib.ueh.edu.vn/handle/UEH/62960,,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text,40.97,medium,,,,,60.0,80.0,50.0,50.0,50.0,80.0,50.0,50.08,UEH Repository: content match + confidence + publication year + views,1,1,5
stu_0162381fab53ca26,Khoa học dữ liệu,khoa hoc du lieu,24,4,Học sâu,hoc sau,tiki_book,23088719,Deep Learning - Cuộc Cách Mạng Học Sâu,https://tiki.vn/sach-deep-learning-cuoc-cach-mang-hoc-sau-p23088719.html?spid=23088720,machine learning; deep learning,exact_course_in_title,96.27,high,4.8,123.0,1361.0,147200.0,100.0,96.0,100.0,79.38380435380404,100.0,97.2,86.6,95.89,Tiki: content match + confidence + rating + review_count + quantity_sold + search keywords,1,1,1
stu_0162381fab53ca26,Khoa học dữ liệu,khoa hoc du lieu,24,6,Trực quan hóa dữ liệu,truc quan hoa du lieu,tiki_book,76013378,Storytelling With Data - Kể Chuyện Thông Qua Dữ Liệu (Cuốn Cẩm Nang Hướng Dẫn Trực Quan Hóa Dữ Liệu),https://tiki.vn/sach-storytelling-with-data-ke-chuyen-thong-qua-du-lieu-cuon-cam-nang-huong-dan-truc-quan-hoa-du-lieu-p76013378.html?spid=76013379,cơ sở dữ liệu; data science; data analysis; data analytics; data engineering,exact_course_in_title; partial_course_tokens_in_secondary_text; major_context_tokens,77.63,high,5.0,1936.0,12836.0,233900.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,89.93,Tiki: content match + confidence + rating + review_count + quantity_sold + search keywords,1,1,2
stu_0162381fab53ca26,Khoa học dữ liệu,khoa hoc du lieu,24,2,Thống kê ứng dụng,thong ke ung dung,tiki_book,271520993,Thống Kê Ứng Dụng Trong Kinh Doanh (Kèm File CD Mềm) (KT),https://tiki.vn/thong-ke-ung-dung-trong-kinh-doanh-kem-file-cd-mem-_kt-p271520993.html?spid=271520994,thống kê; xác suất thống kê,exact_course_in_title; partial_course_tokens_in_secondary_text,100.0,high,5.0,2.0,16.0,85000.0,100.0,100.0,24.169470350698415,31.16534678461838,100.0,77.25,28.72,85.9,Tiki: content match + confidence + rating + review_count + quantity_sold + search keywords,1,1,3
stu_0162381fab53ca26,Khoa học dữ liệu,khoa hoc du lieu,24,1,Học máy,hoc may,tiki_book,278226682,- Thiết Kế Hệ Thống Học Máy - Designing Machine Learning Systems,https://tiki.vn/sach-thiet-ke-he-thong-hoc-may-designing-machine-learning-systems-p278226682.html?spid=278226683,machine learning,exact_course_in_title; strong_course_tokens_in_secondary_text,100.0,high,0.0,0.0,19.0,318700.0,100.0,50.0,50.0,32.9530550090939,100.0,50.0,38.92,83.34,Tiki: content match + confidence + rating + review_count + quantity_sold + search keywords,1,1,4
stu_0162381fab53ca26,Khoa học dữ liệu,khoa hoc du lieu,24,1,Học máy,hoc may,ueh_repository,UEH/63165,Phân tích hành vi khách hàng trong lĩnh vực bán lẻ với mô hình RFM tiếp cận bằng kỹ thuật học máy không giám sát,https://digital.lib.ueh.edu.vn/handle/UEH/63165,,exact_course_in_title,57.2,medium,,,,,60.0,80.0,50.0,50.0,50.0,80.0,50.0,59.82,UEH Repository: content match + confidence + publication year + views,1,2,5
stu_01ad5644971613f3,An toàn thông tin,an toan thong tin,25,1,Mật mã học,mat ma hoc,tiki_book,75618660,Mật Mã Và An Toàn Thông Tin - Lý Thuyết Và Ứng Dụng,https://tiki.vn/mat-ma-va-an-toan-thong-tin-ly-thuyet-va-ung-dung-p75618660.html?spid=75618661,công nghệ thông tin,partial_course_tokens_in_title; exact_major_in_title,37.69,medium,5.0,14.0,91.0,129000.0,60.0,100.0,59.577104424248624,49.73967434753945,90.0,87.87,53.18,54.62,Tiki: content match + confidence + rating + review_count + quantity_sold + search keywords,1,1,1
stu_01ad5644971613f3,An toàn thông tin,an toan thong tin,25,6,Quản trị rủi ro CNTT,quan tri rui ro cntt,ueh_repository,UEH/63686,Quản trị rủi ro tín dụng theo Basel II tại Ngân hàng TMCP Phương Đông,https://digital.lib.ueh.edu.vn/handle/UEH/63686,,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text,32.67,medium,,,,,60.0,80.0,50.0,50.0,50.0,80.0,50.0,45.1,UEH Repository: content match + confidence + publication year + views,1,1,2
stu_01ad5644971613f3,An toàn thông tin,an toan thong tin,25,3,An toàn hệ thống thông tin,an toan he thong thong tin,ueh_repository,UEH/63105,Hoàn thiện hệ thống thông tin kế toán tại Công ty TNHH MTV Dịch vụ Công ích Quận 4,https://digital.lib.ueh.edu.vn/handle/UEH/63105,,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text,32.53,medium,,,,,60.0,80.0,50.0,50.0,50.0,80.0,50.0,45.02,UEH Repository: content match + confidence + publication year + views,1,1,3
stu_01ad5644971613f3,An toàn thông tin,an toan thong tin,25,6,Quản trị rủi ro CNTT,quan tri rui ro cntt,tiki_book,402995,Quản Trị Rủi Ro Xí Nghiệp Trong Nền Kinh Tế Toàn Cầu,https://tiki.vn/sach-quan-tri-rui-ro-xi-nghiep-trong-nen-kinh-te-toan-cau-p402995.html?spid=89424688,quản trị rủi ro ngân hàng,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text,40.14,medium,2.0,4.0,18.0,205000.0,60.0,40.0,35.407634073550206,32.38882877083084,70.0,38.62,33.45,44.37,Tiki: content match + confidence + rating + review_count + quantity_sold + search keywords,1,2,4
stu_01ad5644971613f3,An toàn thông tin,an toan thong tin,25,4,Kiểm thử xâm nhập,kiem thu xam nhap,tiki_book,278496130,Thanh Gươm Diệt Quỷ - 9- Đại Chiến Dịch Xâm Nhập Phố Đèn Đỏ,https://tiki.vn/thanh-guom-diet-quy-tap-1-tan-khoc-p278496130.html?spid=278496147,top_books,partial_course_tokens_in_title,12.21,low,5.0,521.0,157.0,23750.0,30.0,100.0,100.0,55.68854536329663,70.0,100.0,71.2,40.67,Tiki: content match + confidence + rating + review_count + quantity_sold + search keywords,1,1,5
stu_01ff2a11ef096965,Hệ thống thông tin kinh doanh,he thong thong tin kinh doanh,24,1,Khai phá dữ liệu,khai pha du lieu,ueh_repository,UEH/63925,Ứng dụng công nghệ Data Lake trong quản lý và khai phá dữ liệu của ngân hàng,https://digital.lib.ueh.edu.vn/handle/UEH/63925,,exact_course_in_title; partial_course_tokens_in_secondary_text,100.0,high,,,,,100.0,80.0,50.0,50.0,50.0,80.0,50.0,95.5,UEH Repository: content match + confidence + publication year + views,1,1,1
stu_01ff2a11ef096965,Hệ thống thông tin kinh doanh,he thong thong tin kinh doanh,24,3,Business Intelligence,business intelligence,ueh_repository,UEH/63166,Ứng dụng trí tuệ kinh doanh (Business Intelligence) trong việc hỗ trợ ra quyết định điều hành tại Câu lạc bộ Vietnam Golf & Country Club,https://digital.lib.ueh.edu.vn/handle/UEH/63166,,exact_course_in_title,98.25,high,,,,,100.0,80.0,50.0,50.0,50.0,80.0,50.0,94.45,UEH Repository: content match + confidence + publication year + views,1,1,2
stu_01ff2a11ef096965,Hệ thống thông tin kinh doanh,he thong thong tin kinh doanh,24,5,Trực quan hóa dữ liệu,truc quan hoa du lieu,tiki_book,76013378,Storytelling With Data - Kể Chuyện Thông Qua Dữ Liệu (Cuốn Cẩm Nang Hướng Dẫn Trực Quan Hóa Dữ Liệu),https://tiki.vn/sach-storytelling-with-data-ke-chuyen-thong-qua-du-lieu-cuon-cam-nang-huong-dan-truc-quan-hoa-du-lieu-p76013378.html?spid=76013379,cơ sở dữ liệu; data science; data analysis; data analytics; data engineering,exact_course_in_title; partial_course_tokens_in_secondary_text,75.44,high,5.0,1936.0,12836.0,233900.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,88.95,Tiki: content match + confidence + rating + review_count + quantity_sold + search keywords,1,1,3
stu_01ff2a11ef096965,Hệ thống thông tin kinh doanh,he thong thong tin kinh doanh,24,4,Phân tích kinh doanh,phan tich kinh doanh,ueh_repository,UEH/62840,"Phân tích kinh tế hiệu quả sản xuất lúa theo mô hình cánh đồng lớn tại huyện Châu Phú, tỉnh An Giang",https://digital.lib.ueh.edu.vn/handle/UEH/62840,,strong_course_tokens_in_title; strong_course_tokens_in_secondary_text,55.36,medium,,,,,60.0,80.0,50.0,50.0,50.0,80.0,50.0,58.72,UEH Repository: content match + confidence + publication year + views,1,1,4
stu_01ff2a11ef096965,Hệ thống thông tin kinh doanh,he thong thong tin kinh doanh,24,4,Phân tích kinh doanh,phan tich kinh doanh,tiki_book,63822864,Phân tích kinh tế - kỹ thuật các dự án đầu tư xây dựng,https://tiki.vn/sach-phan-tich-kinh-te-ky-thuat-cac-du-an-dau-tu-xay-dung-p63822864.html?spid=111196672,phân tích kỹ thuật,strong_course_tokens_in_title; partial_course_tokens_in_secondary_text,52.51,medium,4.8,4.0,41.0,194020.0,60.0,96.0,35.407634073550206,41.11436580111705,70.0,77.82,39.12,56.67,Tiki: content match + confidence + rating + review_count + quantity_sold + search keywords,1,2,5
