student_token,email_order,email_line,recommendation_score,resource_url
stu_03f136b11e2297c4,1,[high_priority] Bảo vệ sức khỏe và phát triển thương mại quốc tế qua các tranh luận pháp lý về tính cần th - Thương mại quốc tế,86.71,https://digital.lib.ueh.edu.vn/handle/UEH/63972
stu_03f136b11e2297c4,2,[high_priority] - Giáo Trình Đàm Phán Quốc Tế (Tái Bản lần Thứ Nhất) - Đàm phán quốc tế,81.8,https://tiki.vn/sach-giao-trinh-dam-phan-quoc-te-tai-ban-lan-thu-nhat-p276353637.html?spid=279339383
stu_03f136b11e2297c4,3,[high_priority] Chuyển đổi báo cáo tài chính từ chuẩn mực kế toán Việt Nam sang chuẩn mực báo cáo tài chín - Tài chính quốc tế,81.17,https://digital.lib.ueh.edu.vn/handle/UEH/62432
stu_03fdbb1b35bd520c,1,[high_priority] Giải pháp hoàn thiện hoạt động quản lý kho hàng tại công ty TNHH Olam Việt Nam - Quản lý kho hàng,95.5,https://digital.lib.ueh.edu.vn/handle/UEH/63482
stu_03fdbb1b35bd520c,2,[high_priority] Quản lý chuỗi cung ứng thực phẩm và logistics - Quản lý chuỗi cung ứng,84.09,https://tiki.vn/sach-quan-ly-chuoi-cung-ung-thuc-pham-va-logistics-p273744608.html?spid=273744609
stu_03fdbb1b35bd520c,3,[recommended] Mối quan hệ giữa các tác nhân trong logistics ngược và kết quả kinh tế: Nghiên cứu trường  - Logistics ngược,77.04,https://digital.lib.ueh.edu.vn/handle/UEH/62783
stu_0407993b24b07b26,1,[high_priority] Giải pháp hoàn thiện marketing dịch vụ ngân hàng bán lẻ tại Ngân hàng Thương Mại Cổ Phần C - Marketing dịch vụ,95.5,https://digital.lib.ueh.edu.vn/handle/UEH/63123
stu_0407993b24b07b26,2,[high_priority] Giáo Trình Marketing Dịch Vụ Tài Chính Ngân Hàng - TS. Phạm Thu Thuỷ - Học Viện Ngân Hàng - Marketing dịch vụ,85.0,https://tiki.vn/sach-giao-trinh-marketing-dich-vu-tai-chinh-ngan-hang-ts-pham-thu-thuy-hoc-vien-ngan-hang-p279406046.html?spid=279406047
stu_0407993b24b07b26,3,[high_priority] Quản Trị Marketing - Quản trị Marketing,82.83,https://tiki.vn/quan-tri-marketing-p68554548.html?spid=160793031
stu_0410dbc9c742f686,1,[high_priority] Định vị hệ thống ngân hàng Việt Nam trong kỷ nguyên chuyển đổi số - Hệ thống nhúng,91.97,https://digital.lib.ueh.edu.vn/handle/UEH/62539
stu_0410dbc9c742f686,2,[high_priority] Giáo trình Thị giác máy tính - Thị giác máy tính,85.0,https://tiki.vn/giao-trinh-thi-giac-may-tinh-p279380903.html?spid=279380904
stu_0410dbc9c742f686,3,[high_priority] Ứng dụng công nghệ trí tuệ nhân tạo trong dịch vụ tài chính tại thị trường tài chính Việt  - Trí tuệ nhân tạo,84.7,https://digital.lib.ueh.edu.vn/handle/UEH/62540
stu_0412076082c1e83a,1,"[high_priority] Luật sửa đổi bổ sung, một số điều của Luật Sở hữu trí tuệ - Luật sở hữu trí tuệ",84.98,https://digital.lib.ueh.edu.vn/handle/UEH/61661
stu_0412076082c1e83a,2,[high_priority] Luật Sở hữu trí tuệ (Hiện hành) - Nhà xuất bản Chính trị quốc gia Sự thật - Luật sở hữu trí tuệ,83.54,https://tiki.vn/luat-so-huu-tri-tue-hien-hanh-sua-doi-bo-sung-nam-2009-2019-2022-p277967579.html?spid=273678695
stu_0412076082c1e83a,3,[recommended] Giáo trình Luật Đầu tư Quốc tế - Luật đầu tư quốc tế,67.62,https://tiki.vn/giao-trinh-luat-dau-tu-quoc-te-p279390334.html?spid=279390335
stu_041e0fabdad0b293,1,[high_priority] Thực trạng thực thi pháp luật về quy hoạch đô thị trên địa bàn tỉnh Cà Mau - Quy hoạch đô thị,95.5,https://digital.lib.ueh.edu.vn/handle/UEH/61148
stu_041e0fabdad0b293,2,[high_priority] - Quản Lý Dự Án Xây Dựng - Lập Và Thẩm Định Dự Án - TS. Bùi Ngọc Toàn - NXB Xây Dựng - Quản lý dự án xây dựng,84.22,https://tiki.vn/sach-quan-ly-du-an-xay-dung-lap-va-tham-dinh-du-an-ts-bui-ngoc-toan-nxb-xay-dung-p277392524.html?spid=279333156
stu_041e0fabdad0b293,3,[optional] Nâng cao quản trị rủi ro các dự án đầu tư tại Ban quản lý dự án hạ tầng II – Tổng công ty  - Quản lý dự án xây dựng,48.62,https://digital.lib.ueh.edu.vn/handle/UEH/62960
stu_0440ff9a482aadb5,1,[high_priority] Phân tích triển vọng và định giá doanh nghiệp tại tập đoàn Vingroup - Định giá doanh nghiệp,95.5,https://digital.lib.ueh.edu.vn/handle/UEH/62670
stu_0440ff9a482aadb5,2,[high_priority] Phân tích tài chính doanh nghiệp Tai bản lần thứ 5 - chỉnh sửa bổ sung năm 2021 (Tái bản 2 - Phân tích tài chính,94.45,https://tiki.vn/phan-tich-tai-chinh-doanh-nghiep-tai-ban-lan-thu-5-chinh-sua-bo-sung-nam-2021-tai-ban-2022-p91515694.html?spid=91515695
stu_0440ff9a482aadb5,3,[high_priority] Ứng Dụng Phân Tích Báo Cáo Tài Chính Và Định Giá Doanh Nghiệp Trong Thực Tiễn - Định giá doanh nghiệp,91.73,https://tiki.vn/sach-ung-dung-phan-tich-bao-cao-tai-chinh-va-dinh-gia-doanh-nghiep-trong-thuc-tien-p274411010.html?spid=274411011
stu_045ecdfbf1de14e6,1,[high_priority] Các nhân tố ảnh hưởng đến sự thỏa mãn của nhân viên kế toán trong việc sử dụng hệ thống ho - Hệ thống ERP,93.98,https://digital.lib.ueh.edu.vn/handle/UEH/63276
stu_045ecdfbf1de14e6,2,[high_priority] Tích Hợp Hệ Thống Tự Động Điều Khiển Quá Trình Công Nghệ Sinh Học Và Công Nghệ Thực Phẩm - Tích hợp hệ thống,81.75,https://tiki.vn/tich-hop-he-thong-tu-dong-dieu-khien-qua-trinh-cong-nghe-sinh-hoc-va-cong-nghe-thuc-pham-p276237667.html?spid=276237668
stu_045ecdfbf1de14e6,3,[optional] Hoàn thiện hệ thống quản lý chất lượng tích hợp tại Công ty Cổ phần Mỹ phẩm Sài Gòn (SCC) - Tích hợp hệ thống,57.88,https://digital.lib.ueh.edu.vn/handle/UEH/62975
stu_0491e3f3c104a224,1,[high_priority] Nghiên cứu các nhân tố ảnh hưởng đến sự phục hồi chuỗi cung ứng nông sản trong và sau đại  - Chuỗi cung ứng nông sản,95.5,https://digital.lib.ueh.edu.vn/handle/UEH/63977
stu_0491e3f3c104a224,2,[optional] Nguyên Lý Quản Trị Chuỗi Cung Ứng - Chuỗi cung ứng nông sản,59.52,https://tiki.vn/sach-nguyen-ly-quan-tri-chuoi-cung-ung-p1208799.html?spid=1208801
stu_0491e3f3c104a224,3,[optional] Đánh giá các yếu tố ảnh hưởng đến hiệu quả hoạt động của hợp tác xã nông nghiệp trên địa b - Kinh tế nông nghiệp,44.73,https://digital.lib.ueh.edu.vn/handle/UEH/62812
stu_0496b10309cb7df4,1,[recommended] Phân tích trải nghiệm khách hàng trực tuyến trong lĩnh vực khách sạn tiếp cận theo mô hình - Trải nghiệm khách hàng số,76.59,https://digital.lib.ueh.edu.vn/handle/UEH/61137
stu_0496b10309cb7df4,2,[recommended] Sức Mạnh Thương Mại Điện Tử - 12 Tháng Kiếm 1 Triệu Đô Bằng Kinh Doanh Online - Bộ Sách Tr - Thương mại điện tử,71.51,https://tiki.vn/suc-manh-thuong-mai-dien-tu-12-thang-kiem-1-trieu-do-bang-kinh-doanh-online-bo-sach-tren-lung-khong-tuong-p149942445.html?spid=149942446
stu_0496b10309cb7df4,3,[optional] Combo 2 Cuốn Tìm Hiểu Tâm Lý Khách Hàng-Khách Hàng Thật Sự Cần Gì?+Trải Nghiệm Khách Hàng  - Trải nghiệm khách hàng số,56.83,https://tiki.vn/combo-2-cuon-tim-hieu-tam-ly-khach-hang-khach-hang-that-su-can-gi-trai-nghiem-khach-hang-xuat-sac-p273593520.html?spid=275118959
stu_04970aac396d0ae0,1,[high_priority] Thực trạng thực thi pháp luật về quy hoạch đô thị trên địa bàn tỉnh Cà Mau - Quy hoạch đô thị,95.5,https://digital.lib.ueh.edu.vn/handle/UEH/61148
stu_04970aac396d0ae0,2,[high_priority] - Quản Lý Dự Án Xây Dựng - Lập Và Thẩm Định Dự Án - TS. Bùi Ngọc Toàn - NXB Xây Dựng - Quản lý dự án xây dựng,84.22,https://tiki.vn/sach-quan-ly-du-an-xay-dung-lap-va-tham-dinh-du-an-ts-bui-ngoc-toan-nxb-xay-dung-p277392524.html?spid=279333156
stu_04970aac396d0ae0,3,[optional] Nâng cao quản trị rủi ro các dự án đầu tư tại Ban quản lý dự án hạ tầng II – Tổng công ty  - Quản lý dự án xây dựng,48.62,https://digital.lib.ueh.edu.vn/handle/UEH/62960
stu_04a9d6e971e1b953,1,[high_priority] Toán tài chính ứng dụng - Toán tài chính ứng dụng,86.85,https://tiki.vn/toan-tai-chinh-ung-dung-p190743209.html?spid=190743210
stu_04a9d6e971e1b953,2,[high_priority] Xác Suất Thống Kê (Dùng cho sinh viên các trường Kỹ Thuật và Công Nghệ) - Xác suất và thống kê,82.5,https://tiki.vn/xac-suat-thong-ke-dung-cho-sinh-vien-cac-truong-ky-thuat-va-cong-nghe-tai-ban-lan-thu-tu-nam-2023-p270847837.html?spid=270847838
stu_04a9d6e971e1b953,3,[optional] HBR Onpoint 2021: Quản Lý Rủi Ro (Tái Bản 2022) - Quản lý rủi ro định lượng,52.17,https://tiki.vn/hbr-onpoint-2021-quan-ly-rui-ro-tai-ban-2022-p196280121.html?spid=197410266
stu_04cdb2a880fe6895,1,[high_priority] Giải pháp hoàn thiện hoạt động quản lý kho hàng tại công ty TNHH Olam Việt Nam - Quản lý kho hàng,95.5,https://digital.lib.ueh.edu.vn/handle/UEH/63482
stu_04cdb2a880fe6895,2,[high_priority] Quản lý chuỗi cung ứng thực phẩm và logistics - Quản lý chuỗi cung ứng,84.09,https://tiki.vn/sach-quan-ly-chuoi-cung-ung-thuc-pham-va-logistics-p273744608.html?spid=273744609
stu_04cdb2a880fe6895,3,[recommended] Mối quan hệ giữa các tác nhân trong logistics ngược và kết quả kinh tế: Nghiên cứu trường  - Logistics ngược,77.04,https://digital.lib.ueh.edu.vn/handle/UEH/62783
stu_04e570c58fe84a64,1,[high_priority] Tóm Tắt - Bài Tập - Trắc Nghiệm Kinh Tế Vĩ Mô - Kinh tế vĩ mô,93.27,https://tiki.vn/tom-tat-bai-tap-trac-nghiem-kinh-te-vi-mo-p1197799.html?spid=74570330
stu_04e570c58fe84a64,2,"[high_priority] Đặc điểm công ty, các biến số kinh tế vĩ mô và giá chứng khoán: bằng chứng thực nghiệm tại - Kinh tế vĩ mô",86.33,https://digital.lib.ueh.edu.vn/handle/UEH/61183
stu_04e570c58fe84a64,3,[high_priority] Kinh Tế Phát Triển Căn Bản Và Nâng Cao - Kinh tế phát triển,82.24,https://tiki.vn/sach-kinh-te-phat-trien-can-ban-va-nang-cao-p716491.html?spid=162712941
stu_0549ea0f704e847d,1,[high_priority] Giải pháp hoàn thiện chiến lược marketing mix tại Công ty Bảo hiểm nhân thọ Generali Việt  - Bảo hiểm nhân thọ,95.5,https://digital.lib.ueh.edu.vn/handle/UEH/63650
stu_0549ea0f704e847d,2,[high_priority] Rủi ro phí bảo hiểm và việc xác định khả năng thanh toán của các doanh nghiệp bảo hiểm phi - Bảo hiểm phi nhân thọ,95.5,https://digital.lib.ueh.edu.vn/handle/UEH/62556
stu_0549ea0f704e847d,3,[high_priority] Tác động của quản trị tri thức đến kết quả công việc của nhân viên:|bnghiên cứu trường hợp - Tái bảo hiểm,92.58,https://digital.lib.ueh.edu.vn/handle/UEH/61638
stu_0574859aea5adc8f,1,[high_priority] Nghiên cứu các nhân tố ảnh hưởng đến sự phục hồi chuỗi cung ứng nông sản trong và sau đại  - Chuỗi cung ứng nông sản,95.5,https://digital.lib.ueh.edu.vn/handle/UEH/63977
stu_0574859aea5adc8f,2,[optional] Nguyên Lý Quản Trị Chuỗi Cung Ứng - Chuỗi cung ứng nông sản,59.52,https://tiki.vn/sach-nguyen-ly-quan-tri-chuoi-cung-ung-p1208799.html?spid=1208801
stu_0574859aea5adc8f,3,[optional] Đánh giá các yếu tố ảnh hưởng đến hiệu quả hoạt động của hợp tác xã nông nghiệp trên địa b - Kinh tế nông nghiệp,44.73,https://digital.lib.ueh.edu.vn/handle/UEH/62812
stu_058d34db56276a68,1,[high_priority] Nghiên cứu các yếu tố ảnh hưởng đến sự hài lòng của người dân đối với dịch vụ hành chính c - Chính sách công,92.37,https://digital.lib.ueh.edu.vn/handle/UEH/61534
stu_058d34db56276a68,2,"[high_priority] Thị Trường, Nhà Nước Và Người Dân: Kinh Tế Học Về Chính Sách Công - Chính sách công",85.44,https://tiki.vn/thi-truong-nha-nuoc-va-nguoi-dan-kinh-te-hoc-ve-chinh-sach-cong-p168780451.html?spid=168780452
stu_058d34db56276a68,3,[recommended] Thực hiện tiết kiệm chi kinh phí quản lý hành chính tại Sở Tài chính tỉnh Bà Rịa - Vũng Tà - Quản lý hành chính công,79.7,https://digital.lib.ueh.edu.vn/handle/UEH/62794
stu_05da437cf43c2858,1,[high_priority] - Quản Lý Dự Án Xây Dựng - Lập Và Thẩm Định Dự Án - TS. Bùi Ngọc Toàn - NXB Xây Dựng - Thẩm định dự án,84.13,https://tiki.vn/sach-quan-ly-du-an-xay-dung-lap-va-tham-dinh-du-an-ts-bui-ngoc-toan-nxb-xay-dung-p277392524.html?spid=279333156
stu_05da437cf43c2858,2,[recommended] THE LITTLE BOOK - Quản trị rủi ro trong đầu tư chứng khoán - Rủi ro trong đầu tư,71.18,https://tiki.vn/the-little-book-quan-tri-rui-ro-trong-dau-tu-chung-khoan-p202217457.html?spid=202217458
stu_05da437cf43c2858,3,[optional] Chiến Lược Đầu Tư Chứng Khoán (Tái Bản 2018) [Sách Tài Chính & Đầu Tư / Tặng Kèm Postcard  - Chính sách đầu tư,52.63,https://tiki.vn/chien-luoc-dau-tu-chung-khoan-tai-ban-2018-sach-tai-chinh-dau-tu-tang-kem-postcard-greenlife-p36827338.html?spid=36827339
stu_05de2be78857c2e2,1,"[optional] UX RESEARCH-Thấu Hiểu Người Dùng, Ung Dung Chiến Thắng - Thiết kế UX/UI",55.12,https://tiki.vn/sach-ux-research-thau-hieu-nguoi-dung-ung-dung-chien-thang-p198215131.html?spid=198215132
stu_05de2be78857c2e2,2,[optional] Combo Marketing Căn Bản và Tiếp thị 4.0 - Dịch Chuyển Từ Truyền Thống Sang Công Nghệ Số (  - Công nghệ truyền thông sáng tạo,53.52,https://tiki.vn/combo-marketing-can-ban-va-tiep-thi-4-0-dich-chuyen-tu-truyen-thong-sang-cong-nghe-so-tang-kem-so-tay-p11860704.html?spid=11860705
stu_05de2be78857c2e2,3,"[optional] - Nhận Diện Nghệ Thuật Đồ Họa - Để nghiên cứu , sáng tác và giảng dạy Thiết Kế Đồ Họa ( Tặ - Thiết kế đồ họa số",53.26,https://tiki.vn/sach-nhan-dien-nghe-thuat-do-hoa-de-nghien-cuu-sang-tac-va-giang-day-thiet-ke-do-hoa-tang-kem-so-tay-xuong-rong-p274890405.html?spid=274890406
stu_060ad304a6ae052b,1,[recommended] Xây dựng thị trường chứng khoán phi tập trung dựa trên công nghệ Blockchain - Công nghệ Blockchain,76.43,https://digital.lib.ueh.edu.vn/handle/UEH/62541
stu_060ad304a6ae052b,2,"[recommended] Bùng Nổ Bitcoin - Công Nghệ Blockchain, Fintech 4.0 hay Bong Bóng? - Công nghệ Blockchain",68.83,https://tiki.vn/bung-no-bitcoin-cong-nghe-blockchain-fintech-4-0-hay-bong-bong-p5563321.html?spid=20485533
stu_060ad304a6ae052b,3,[optional] Quản lý rủi ro tác nghiệp đối với hoạt động tín dụng tại Ngân hàng TMCP Công thương Việt N - Quản lý rủi ro số,58.1,https://digital.lib.ueh.edu.vn/handle/UEH/61159
stu_061583aa4658264a,1,[high_priority] Định vị hệ thống ngân hàng Việt Nam trong kỷ nguyên chuyển đổi số - Hệ thống nhúng,91.97,https://digital.lib.ueh.edu.vn/handle/UEH/62539
stu_061583aa4658264a,2,[high_priority] Giáo trình Thị giác máy tính - Thị giác máy tính,85.0,https://tiki.vn/giao-trinh-thi-giac-may-tinh-p279380903.html?spid=279380904
stu_061583aa4658264a,3,[high_priority] Ứng dụng công nghệ trí tuệ nhân tạo trong dịch vụ tài chính tại thị trường tài chính Việt  - Trí tuệ nhân tạo,84.7,https://digital.lib.ueh.edu.vn/handle/UEH/62540
stu_06487d938ee47508,1,[high_priority] Rủi ro phí bảo hiểm và việc xác định khả năng thanh toán của các doanh nghiệp bảo hiểm phi - Bảo hiểm phi nhân thọ,95.5,https://digital.lib.ueh.edu.vn/handle/UEH/62556
stu_06487d938ee47508,2,[high_priority] Giải pháp hoàn thiện chiến lược marketing mix tại Công ty Bảo hiểm nhân thọ Generali Việt  - Bảo hiểm nhân thọ,95.5,https://digital.lib.ueh.edu.vn/handle/UEH/63650
stu_06487d938ee47508,3,[high_priority] Tác động của quản trị tri thức đến kết quả công việc của nhân viên:|bnghiên cứu trường hợp - Tái bảo hiểm,92.58,https://digital.lib.ueh.edu.vn/handle/UEH/61638
stu_067ae3fc94cf085b,1,[high_priority] Hoàn thiện công tác kiểm toán nội bộ trong các Ngân hàng Thương mại Việt Nam - Kiểm toán nội bộ,84.04,https://digital.lib.ueh.edu.vn/handle/UEH/61472
stu_067ae3fc94cf085b,2,[high_priority] Kế Toán Tài Chính Doanh Nghiệp Thương Mại Dịch Vụ - Kế toán tài chính,81.35,https://tiki.vn/ke-toan-tai-chinh-doanh-nghiep-thuong-mai-dich-vu-p56602776.html?spid=56602777
stu_067ae3fc94cf085b,3,[high_priority] Ứng dụng Phân tích báo cáo tài chính và định giá doanh nghiệp trong thực tiễn - Phân tích báo cáo tài chính,80.41,https://tiki.vn/ung-dung-phan-tich-bao-cao-tai-chinh-va-dinh-gia-doanh-nghiep-trong-thuc-tien-p274409757.html?spid=274409758
stu_06b0496b50fedac7,1,[optional] Mật Mã Và An Toàn Thông Tin - Lý Thuyết Và Ứng Dụng - Mật mã học,54.62,https://tiki.vn/mat-ma-va-an-toan-thong-tin-ly-thuyet-va-ung-dung-p75618660.html?spid=75618661
stu_06b0496b50fedac7,2,[optional] Quản trị rủi ro tín dụng theo Basel II tại Ngân hàng TMCP Phương Đông - Quản trị rủi ro CNTT,45.1,https://digital.lib.ueh.edu.vn/handle/UEH/63686
stu_06b0496b50fedac7,3,[optional] Hoàn thiện hệ thống thông tin kế toán tại Công ty TNHH MTV Dịch vụ Công ích Quận 4 - An toàn hệ thống thông tin,45.02,https://digital.lib.ueh.edu.vn/handle/UEH/63105
stu_06d0d2a016e00ecc,1,[optional] Thiết Kế Hệ Thống Học Máy - Phân tích và thiết kế hệ thống,57.39,https://tiki.vn/sach-thiet-ke-he-thong-hoc-may-p278159885.html?spid=278159887
stu_06d0d2a016e00ecc,2,[optional] Ảnh hưởng của chất lượng thông tin tới hành vi mua hàng ngẫu hứng trên sàn thương mại điện - Thương mại điện tử,54.9,https://digital.lib.ueh.edu.vn/handle/UEH/63450
stu_06d0d2a016e00ecc,3,[optional] Combo 2 Sách - Ứng Dụng Chat GPT Trong Thương Mại Điện Tử + Xây Dựng Hệ Thống Bán Hàng Đa  - Thương mại điện tử,53.97,https://tiki.vn/combo-2-sach-ung-dung-chat-gpt-trong-thuong-mai-dien-tu-xay-dung-he-thong-ban-hang-da-kenh-p279113587.html?spid=279113588
stu_06eb9bac0e9731f3,1,[high_priority] Combo Content Marketing: ( Content bạc tỷ + Content Marketing trong kỷ nguyên 4.0) - Content Marketing,88.44,https://tiki.vn/combo-content-marketing-content-bac-ty-content-marketing-trong-ky-nguyen-4-0-p143947061.html?spid=143947062
stu_06eb9bac0e9731f3,2,[recommended] Combo Sách : Learn Branding - Xây Dựng Thương Hiệu Tinh Gọn + Quản Trị Thương Hiệu Trực Tu - Quản trị thương hiệu,73.53,https://tiki.vn/combo-sach-learn-branding-xay-dung-thuong-hieu-tinh-gon-quan-tri-thuong-hieu-truc-tuyen-p42531744.html?spid=121366049
