major,major_norm,course,course_norm,rank,resource_type,resource_id,resource_title,score,confidence,match_reason,url,price,rating_average,review_count,quantity_sold,source_keys,year,collection,views,authors,popularity_score
Bảo hiểm,bao hiem,Tái bảo hiểm,tai bao hiem,1,ueh_repository,UEH/61638,Tác động của quản trị tri thức đến kết quả công việc của nhân viên:|bnghiên cứu trường hợp tại Bảo hiểm xã hội Tỉnh Bình Dương,95.14,high,exact_course_in_title; partial_course_tokens_in_secondary_text; exact_major_in_title,https://digital.lib.ueh.edu.vn/handle/UEH/61638,,,,,,2021,MASTER'S THESES,0,Nguyễn Thị Tuyết Mai,
Bảo hiểm,bao hiem,Tái bảo hiểm,tai bao hiem,2,ueh_repository,UEH/61321,"Giải pháp phát triển Bảo hiểm y tế, Bảo hiểm xã hội tự nguyện tại Bảo Hiểm Xã Hội tỉnh Vĩnh Long",95.14,high,exact_course_in_title; partial_course_tokens_in_secondary_text; exact_major_in_title,https://digital.lib.ueh.edu.vn/handle/UEH/61321,,,,,,2020,MASTER'S THESES,0,Quảng Văn Hiếu,
Bảo hiểm,bao hiem,Tái bảo hiểm,tai bao hiem,3,ueh_repository,UEH/61339,Nhận dạng năng lực nguồn nhân lực tại Bảo hiểm xã hội tỉnh Đồng Nai,94.39,high,exact_course_in_title; partial_course_tokens_in_secondary_text; exact_major_in_title,https://digital.lib.ueh.edu.vn/handle/UEH/61339,,,,,,2020,MASTER'S THESES,0,Võ Triều Dương,
Bảo hiểm,bao hiem,Định phí bảo hiểm,dinh phi bao hiem,1,tiki_book,259771506,Luật Kinh Doanh Bảo Hiểm,23.41,low,partial_course_tokens_in_title; exact_major_in_title,https://tiki.vn/luat-kinh-doanh-bao-hiem-p259771506.html?spid=259771507,51896,1.0,1,1,luật kinh tế; pháp luật kinh doanh,,,,,2.7329
Bảo hiểm,bao hiem,Định phí bảo hiểm,dinh phi bao hiem,2,tiki_book,254205751,Luật Kinh doanh bảo hiểm,23.41,low,partial_course_tokens_in_title; exact_major_in_title,https://tiki.vn/luat-kinh-doanh-bao-hiem-p254205751.html?spid=259771445,51896,0.0,0,1,luật kinh tế; sách luật kinh tế; luật doanh nghiệp; pháp luật kinh doanh,,,,,0.6931
Bảo hiểm,bao hiem,Định phí bảo hiểm,dinh phi bao hiem,3,tiki_book,195430105,Luật Kinh Doanh Bảo Hiểm (Bản in năm 2022),23.41,low,partial_course_tokens_in_title; exact_major_in_title,https://tiki.vn/luat-kinh-doanh-bao-hiem-ban-in-nam-2022-p195430105.html?spid=259771424,51896,0.0,0,1,luật kinh tế; pháp luật kinh doanh,,,,,0.6931
Bảo hiểm,bao hiem,Định phí bảo hiểm,dinh phi bao hiem,1,ueh_repository,UEH/62556,Rủi ro phí bảo hiểm và việc xác định khả năng thanh toán của các doanh nghiệp bảo hiểm phi nhân thọ tại Việt Nam,55.62,medium,partial_course_tokens_in_title; strong_course_tokens_in_secondary_text; exact_major_in_title,https://digital.lib.ueh.edu.vn/handle/UEH/62556,,,,,,2021,MASTER'S THESES,0,Bùi Thị Tường Vy,
Bảo hiểm,bao hiem,Định phí bảo hiểm,dinh phi bao hiem,2,ueh_repository,UEH/63515,Các nhân tố ảnh hưởng đến quyết định tham gia bảo hiểm xã hội tự nguyện của người dân trên địa bàn tỉnh Sóc Trăng,27.85,medium,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text; exact_major_in_title,https://digital.lib.ueh.edu.vn/handle/UEH/63515,,,,,,2022,MASTER'S THESES,0,Đỗ Thị Trúc Linh,
Bảo hiểm,bao hiem,Định phí bảo hiểm,dinh phi bao hiem,3,ueh_repository,UEH/63321,Nghiên cứu sự ảnh hưởng của các áp lực công việc đối với hành vi bán hàng phi đạo đức trường hợp ngành bảo hiểm nhân thọ tại Việt Nam,27.31,medium,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text; exact_major_in_title,https://digital.lib.ueh.edu.vn/handle/UEH/63321,,,,,,2022,DISSERTATIONS,0,Nguyễn Thị Hồng,
Bất động sản,bat dong san,Luật kinh doanh bất động sản,luat kinh doanh bat dong san,1,tiki_book,273587041,Luật Kinh doanh bất động sản (Hiện hành),76.89,high,exact_course_in_title; partial_course_tokens_in_secondary_text; exact_major_in_title,https://tiki.vn/luat-kinh-doanh-bat-dong-san-hien-hanh-sua-doi-bo-sung-nam-2020-p273587041.html?spid=273587042,39000,5.0,1,36,luật lao động; pháp luật kinh doanh,,,,,9.6506
Bất động sản,bat dong san,Luật kinh doanh bất động sản,luat kinh doanh bat dong san,2,tiki_book,273891502,LUẬT KINH DOANH BẤT ĐỘNG SẢN - LUẬT CĂN CƯỚC - LUẬT VIỄN THÔNG - NXB Chính Trị Quốc Gia Sự Thật,76.89,high,exact_course_in_title; partial_course_tokens_in_secondary_text; exact_major_in_title,https://tiki.vn/luat-kinh-doanh-bat-dong-san-luat-can-cuoc-luat-vien-thong-nxb-chinh-tri-quoc-gia-su-that-p273891502.html?spid=273891506,21000,0.0,0,1,luật kinh tế; luật lao động; pháp luật kinh doanh,,,,,0.6931
Bất động sản,bat dong san,Luật kinh doanh bất động sản,luat kinh doanh bat dong san,3,tiki_book,274355453,"Luật đất đai, Luật nhà ở, Luật kinh doanh bất động sản (được Quốc hội khóa XV thông qua)",76.08,high,exact_course_in_title; partial_course_tokens_in_secondary_text; exact_major_in_title,https://tiki.vn/luat-dat-dai-luat-nha-o-luat-kinh-doanh-bat-dong-san-duoc-quoc-hoi-khoa-xv-thong-qua-p274355453.html?spid=275863143,260000,5.0,1,12,pháp luật kinh doanh,,,,,8.6047
Bất động sản,bat dong san,Luật kinh doanh bất động sản,luat kinh doanh bat dong san,1,ueh_repository,UEH/62779,Nhân tố tác động đến mức độ công bố thông tin kế toán trong mối liên hệ với năng lực cạnh tranh – Bằng chứng thực nghiệm tại các doanh nghiệp xây dựng và kinh doanh bất động sản niêm yết trên Thị trường Chứng khoán Việt Nam,48.9,medium,partial_course_tokens_in_title; strong_course_tokens_in_secondary_text; exact_major_in_title,https://digital.lib.ueh.edu.vn/handle/UEH/62779,,,,,,2021,DISSERTATIONS,0,Nguyễn Văn Bảo,
Bất động sản,bat dong san,Luật kinh doanh bất động sản,luat kinh doanh bat dong san,2,ueh_repository,UEH/61371,Hoạch định chiến lược kinh doanh bất động sản tại Công ty Cổ phần Thống Nhất đến năm 2025,48.9,medium,partial_course_tokens_in_title; strong_course_tokens_in_secondary_text; exact_major_in_title,https://digital.lib.ueh.edu.vn/handle/UEH/61371,,,,,,2020,MASTER'S THESES,0,Nguyễn Biên Cương,
Bất động sản,bat dong san,Luật kinh doanh bất động sản,luat kinh doanh bat dong san,3,ueh_repository,UEH/63919,Mối quan hệ kết nối mạng lưới giữa vốn xã hội ngoài doanh nghiệp và tăng trưởng kinh doanh: Nghiên cứu các doanh nghiệp bất động sản nhà ở tại Đồng bằng Sông Cửu Long,31.67,medium,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text; exact_major_in_title,https://digital.lib.ueh.edu.vn/handle/UEH/63919,,,,,,2022,DISSERTATIONS,0,Lê Thanh Tùng,
Bất động sản,bat dong san,Quản lý dự án BĐS,quan ly du an bds,1,tiki_book,275863881,6 Bí Quyết Quản Lý Dự Án Hiệu Quả,36.71,medium,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text,https://tiki.vn/sach-6-bi-quyet-quan-ly-du-an-hieu-qua-p275863881.html?spid=275863882,44000,5.0,1,19,quản trị dự án,,,,,9.0355
Bất động sản,bat dong san,Quản lý dự án BĐS,quan ly du an bds,2,tiki_book,279112556,- Quản Trị Dự Án dành cho Quản Lý Dự Án Không Chuyên - Project Management for the Unofficial Project Manager,36.71,medium,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text,https://tiki.vn/sach-quan-tri-du-an-danh-cho-quan-ly-du-an-khong-chuyen-project-management-for-the-unofficial-project-manager-p279112556.html?spid=279112557,158400,5.0,1,2,operations management; human resource management; quản trị dự án; project management; management accounting; supply chain management; tourism management; hotel management; restaurant management,,,,,7.1383
Bất động sản,bat dong san,Quản lý dự án BĐS,quan ly du an bds,3,tiki_book,5404379,Quản Lý Dự Án Thành Công,36.71,medium,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text,https://tiki.vn/quan-ly-du-an-thanh-cong-p5404379.html?spid=5477153,73870,0.0,0,43,quản trị dự án,,,,,3.7842
Bất động sản,bat dong san,Quản lý dự án BĐS,quan ly du an bds,1,ueh_repository,UEH/62960,Nâng cao quản trị rủi ro các dự án đầu tư tại Ban quản lý dự án hạ tầng II – Tổng công ty Hạ tầng mạng (VNPT NET),37.83,medium,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text,https://digital.lib.ueh.edu.vn/handle/UEH/62960,,,,,,2021,MASTER'S THESES,0,Trần Minh Hậu,
Bất động sản,bat dong san,Quản lý dự án BĐS,quan ly du an bds,2,ueh_repository,UEH/63382,Tác động của sự tham gia vào dự toán ngân sách đến kết quả công việc của quản lý cấp trung và cấp cơ sở tại các doanh nghiệp Việt Nam: Vai trò của các biến can thiệp,16.17,low,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text,https://digital.lib.ueh.edu.vn/handle/UEH/63382,,,,,,2021,MASTER'S THESES,0,Nguyễn Thị Thanh Tý,
Bất động sản,bat dong san,Quản lý dự án BĐS,quan ly du an bds,3,ueh_repository,UEH/63680,Quản lý vốn ngân sách nhà nước đối với dự án đầu tư xây dựng các tuyến đường sắt đô thị tại Thành phố Hồ Chí Minh,16.05,low,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text,https://digital.lib.ueh.edu.vn/handle/UEH/63680,,,,,,2022,MASTER'S THESES,0,Bùi Bá Thịnh,
Bất động sản,bat dong san,Thị trường bất động sản,thi truong bat dong san,1,tiki_book,277426522,Luật Kinh doanh bất động sản và văn bản hướng dẫn thi hành,31.4,medium,partial_course_tokens_in_title; exact_major_in_title,https://tiki.vn/luat-kinh-doanh-bat-dong-san-va-van-ban-huong-dan-thi-hanh-p277426522.html?spid=277426523,180000,0.0,0,2,pháp luật kinh doanh,,,,,1.0986
Bất động sản,bat dong san,Thị trường bất động sản,thi truong bat dong san,2,tiki_book,276310119,LUẬT KINH DOANH BẤT ĐỘNG SẢN VÀ VĂN BẢN HƯỚNG DẪN THI HÀNH LUẬT,31.4,medium,partial_course_tokens_in_title; exact_major_in_title,https://tiki.vn/luat-kinh-doanh-bat-dong-san-va-van-ban-huong-dan-thi-hanh-luat-p276310119.html?spid=276503961,270000,0.0,0,1,luật kinh tế; pháp luật kinh doanh,,,,,0.6931
Bất động sản,bat dong san,Thị trường bất động sản,thi truong bat dong san,3,tiki_book,273587041,Luật Kinh doanh bất động sản (Hiện hành),29.59,low,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text; exact_major_in_title,https://tiki.vn/luat-kinh-doanh-bat-dong-san-hien-hanh-sua-doi-bo-sung-nam-2020-p273587041.html?spid=273587042,39000,5.0,1,36,luật lao động; pháp luật kinh doanh,,,,,9.6506
Bất động sản,bat dong san,Thị trường bất động sản,thi truong bat dong san,1,ueh_repository,UEH/62779,Nhân tố tác động đến mức độ công bố thông tin kế toán trong mối liên hệ với năng lực cạnh tranh – Bằng chứng thực nghiệm tại các doanh nghiệp xây dựng và kinh doanh bất động sản niêm yết trên Thị trường Chứng khoán Việt Nam,47.56,medium,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text; exact_major_in_title,https://digital.lib.ueh.edu.vn/handle/UEH/62779,,,,,,2021,DISSERTATIONS,0,Nguyễn Văn Bảo,
Bất động sản,bat dong san,Thị trường bất động sản,thi truong bat dong san,2,ueh_repository,UEH/63717,Các yếu tố tài chính tác động đến rủi ro phá sản của các doanh nghiệp ngành xây dựng và bất động sản niêm yết trên thị trường chứng khoán Việt Nam,45.39,medium,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text; exact_major_in_title,https://digital.lib.ueh.edu.vn/handle/UEH/63717,,,,,,2022,MASTER'S THESES,0,Trương Thế Quang,
Bất động sản,bat dong san,Thị trường bất động sản,thi truong bat dong san,3,ueh_repository,UEH/63919,Mối quan hệ kết nối mạng lưới giữa vốn xã hội ngoài doanh nghiệp và tăng trưởng kinh doanh: Nghiên cứu các doanh nghiệp bất động sản nhà ở tại Đồng bằng Sông Cửu Long,39.46,medium,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text; exact_major_in_title,https://digital.lib.ueh.edu.vn/handle/UEH/63919,,,,,,2022,DISSERTATIONS,0,Lê Thanh Tùng,
Bất động sản,bat dong san,Tài chính bất động sản,tai chinh bat dong san,1,tiki_book,273891502,LUẬT KINH DOANH BẤT ĐỘNG SẢN - LUẬT CĂN CƯỚC - LUẬT VIỄN THÔNG - NXB Chính Trị Quốc Gia Sự Thật,28.83,low,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text; exact_major_in_title,https://tiki.vn/luat-kinh-doanh-bat-dong-san-luat-can-cuoc-luat-vien-thong-nxb-chinh-tri-quoc-gia-su-that-p273891502.html?spid=273891506,21000,0.0,0,1,luật kinh tế; luật lao động; pháp luật kinh doanh,,,,,0.6931
Bất động sản,bat dong san,Tài chính bất động sản,tai chinh bat dong san,2,tiki_book,209431131,Đầu tư bất động sản (Tái bản 2021) - Bản Quyền,27.57,low,partial_course_tokens_in_title; exact_major_in_title,https://tiki.vn/dau-tu-bat-dong-san-tai-ban-2021-ban-quyen-p209431131.html?spid=209431132,169000,0.0,0,,đầu tư,,,,,0.0
Bất động sản,bat dong san,Tài chính bất động sản,tai chinh bat dong san,3,tiki_book,273587041,Luật Kinh doanh bất động sản (Hiện hành),26.86,low,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text; exact_major_in_title,https://tiki.vn/luat-kinh-doanh-bat-dong-san-hien-hanh-sua-doi-bo-sung-nam-2020-p273587041.html?spid=273587042,39000,5.0,1,36,luật lao động; pháp luật kinh doanh,,,,,9.6506
Bất động sản,bat dong san,Tài chính bất động sản,tai chinh bat dong san,1,ueh_repository,UEH/63717,Các yếu tố tài chính tác động đến rủi ro phá sản của các doanh nghiệp ngành xây dựng và bất động sản niêm yết trên thị trường chứng khoán Việt Nam,32.48,medium,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text; exact_major_in_title,https://digital.lib.ueh.edu.vn/handle/UEH/63717,,,,,,2022,MASTER'S THESES,0,Trương Thế Quang,
Bất động sản,bat dong san,Tài chính bất động sản,tai chinh bat dong san,2,ueh_repository,UEH/63470,Sự ảnh hưởng của đòn bẩy tài chính đến các quyết định đầu tư tại các công ty ngành bất động sản - xây dựng ở Việt Nam,31.53,medium,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text; exact_major_in_title,https://digital.lib.ueh.edu.vn/handle/UEH/63470,,,,,,2022,MASTER'S THESES,0,Hoàng Thanh Hiền,
Bất động sản,bat dong san,Tài chính bất động sản,tai chinh bat dong san,3,ueh_repository,UEH/63742,Các nhân tố ảnh hưởng đến tính minh bạch thông tin BCTC của các công ty niêm yết ngành bất động sản tại Thành phố Hồ Chí Minh trong bối cảnh Covid – 19,28.48,medium,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text; exact_major_in_title,https://digital.lib.ueh.edu.vn/handle/UEH/63742,,,,,,2022,MASTER'S THESES,0,Trần Thị Mỹ Thảo,
Bất động sản,bat dong san,Đầu tư bất động sản,dau tu bat dong san,1,tiki_book,209431131,Đầu tư bất động sản (Tái bản 2021) - Bản Quyền,72.35,high,exact_course_in_title; partial_course_tokens_in_secondary_text; exact_major_in_title,https://tiki.vn/dau-tu-bat-dong-san-tai-ban-2021-ban-quyen-p209431131.html?spid=209431132,169000,0.0,0,,đầu tư,,,,,0.0
Bất động sản,bat dong san,Đầu tư bất động sản,dau tu bat dong san,2,tiki_book,273587041,Luật Kinh doanh bất động sản (Hiện hành),26.33,low,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text; exact_major_in_title,https://tiki.vn/luat-kinh-doanh-bat-dong-san-hien-hanh-sua-doi-bo-sung-nam-2020-p273587041.html?spid=273587042,39000,5.0,1,36,luật lao động; pháp luật kinh doanh,,,,,9.6506
Bất động sản,bat dong san,Đầu tư bất động sản,dau tu bat dong san,3,tiki_book,273891502,LUẬT KINH DOANH BẤT ĐỘNG SẢN - LUẬT CĂN CƯỚC - LUẬT VIỄN THÔNG - NXB Chính Trị Quốc Gia Sự Thật,26.33,low,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text; exact_major_in_title,https://tiki.vn/luat-kinh-doanh-bat-dong-san-luat-can-cuoc-luat-vien-thong-nxb-chinh-tri-quoc-gia-su-that-p273891502.html?spid=273891506,21000,0.0,0,1,luật kinh tế; luật lao động; pháp luật kinh doanh,,,,,0.6931
Bất động sản,bat dong san,Đầu tư bất động sản,dau tu bat dong san,1,ueh_repository,UEH/62706,Xây dựng các chiến lược phát triển kinh doanh giai đoạn 2020 - 2025 của Công ty Cổ phần Đầu tư Bất động sản Hưng Lộc Phát,74.29,high,exact_course_in_title; partial_course_tokens_in_secondary_text; exact_major_in_title,https://digital.lib.ueh.edu.vn/handle/UEH/62706,,,,,,2021,MASTER'S THESES,0,Trần Thị Nhật Lệ,
Bất động sản,bat dong san,Đầu tư bất động sản,dau tu bat dong san,2,ueh_repository,UEH/63470,Sự ảnh hưởng của đòn bẩy tài chính đến các quyết định đầu tư tại các công ty ngành bất động sản - xây dựng ở Việt Nam,35.95,medium,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text; exact_major_in_title,https://digital.lib.ueh.edu.vn/handle/UEH/63470,,,,,,2022,MASTER'S THESES,0,Hoàng Thanh Hiền,
Bất động sản,bat dong san,Đầu tư bất động sản,dau tu bat dong san,3,ueh_repository,UEH/61249,Hạn chế rủi ro trong cho vay dự án bất động sản tại ngân hàng TMCP đầu tư và phát triển Việt Nam chi nhánh Ba Tháng Hai thông qua việc kiểm soát nguồn thu,34.44,medium,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text; exact_major_in_title,https://digital.lib.ueh.edu.vn/handle/UEH/61249,,,,,,2020,MASTER'S THESES,0,Đoàn Thị Phương Quỳnh,
Bất động sản,bat dong san,Định giá bất động sản,dinh gia bat dong san,1,tiki_book,273891502,LUẬT KINH DOANH BẤT ĐỘNG SẢN - LUẬT CĂN CƯỚC - LUẬT VIỄN THÔNG - NXB Chính Trị Quốc Gia Sự Thật,32.43,medium,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text; exact_major_in_title,https://tiki.vn/luat-kinh-doanh-bat-dong-san-luat-can-cuoc-luat-vien-thong-nxb-chinh-tri-quoc-gia-su-that-p273891502.html?spid=273891506,21000,0.0,0,1,luật kinh tế; luật lao động; pháp luật kinh doanh,,,,,0.6931
