student_token,user_id,major
stu_41e54387efdd3cf1,1848,Kinh doanh quốc tế
stu_426c407670c7ac81,1849,Kinh doanh quốc tế
stu_4527b49a89f806c5,1850,Quản trị Hải quan - Ngoại thương
stu_4660fb9c42299b6a,1851,Quản trị Hải quan - Ngoại thương
stu_467d09ce64a2cd6d,1852,Kinh doanh quốc tế
stu_4694fe6a52ee0a12,1853,Quản trị Hải quan - Ngoại thương
stu_469ca137a1e17b29,1854,Quản trị Hải quan - Ngoại thương
stu_4721e0eb55b97f8e,1855,Quản trị Hải quan - Ngoại thương
stu_4aa1376d970dcdfe,1856,Kinh doanh quốc tế
stu_4b48c226e5699d97,1857,Quản trị Hải quan - Ngoại thương
stu_4e3b09cd5dec3f58,1858,Quản trị Hải quan - Ngoại thương
stu_4e3b6528074b1e2c,1859,Kinh doanh quốc tế
stu_4ff071ccf542fad7,1860,Quản trị Hải quan - Ngoại thương
stu_50d65c1ef3e6f77c,1861,Quản trị Hải quan - Ngoại thương
stu_5339b02d1adb08be,1862,Quản trị Hải quan - Ngoại thương
stu_5921b97b42cc9873,1863,Kinh doanh quốc tế
stu_596d948db163c273,1864,Kinh doanh quốc tế
stu_5a76c5181a1d1a36,1865,Kinh doanh quốc tế
stu_5fe754eb6b314554,1866,Kinh doanh quốc tế
stu_607a62db47935d70,1867,Quản trị Hải quan - Ngoại thương
stu_615dc24e349273c4,1868,Quản trị Hải quan - Ngoại thương
stu_64da826e45dba514,1869,Quản trị Hải quan - Ngoại thương
stu_67a8b54e1c35865c,1870,Kinh doanh quốc tế
stu_6998bfa1c3bda6b4,1871,Kinh doanh quốc tế
stu_6a2c73b235286aec,1872,Kinh doanh quốc tế
stu_6e76702fa5f35359,1873,Kinh doanh quốc tế
stu_6eca2f5521ec5e8d,1874,Quản trị Hải quan - Ngoại thương
stu_6ecabc1281aa056d,1875,Quản trị Hải quan - Ngoại thương
stu_714af2f2cd6470ba,1876,Kinh doanh quốc tế
stu_72d6749306bb2475,1877,Kinh doanh quốc tế
stu_743cb8052f06d221,1878,Kinh doanh quốc tế
stu_75038dfb3e21c054,1879,Quản trị Hải quan - Ngoại thương
stu_7506a10977c1bdda,1880,Quản trị Hải quan - Ngoại thương
stu_763bd0e477d1abe3,1881,Quản trị Hải quan - Ngoại thương
stu_77ceee09c9ca0ecd,1882,Kinh doanh quốc tế
stu_7a4b944ba24c65aa,1883,Quản trị Hải quan - Ngoại thương
stu_7c4b9295d23fbba2,1884,Quản trị Hải quan - Ngoại thương
stu_7ccd441c1f6794ad,1885,Quản trị Hải quan - Ngoại thương
stu_7d25cbaf130f923f,1886,Kinh doanh quốc tế
stu_7f95cbb7590a9931,1887,Quản trị Hải quan - Ngoại thương
stu_7fd7ccbb4fdee502,1888,Kinh doanh quốc tế
stu_803a6d46468e3884,1889,Quản trị Hải quan - Ngoại thương
stu_80932b2ae690aba2,1890,Kinh doanh quốc tế
stu_81c80bf4cfe82a2d,1891,Kinh doanh quốc tế
stu_83cd21c35877fe3c,1892,Quản trị Hải quan - Ngoại thương
stu_84c25c56bb2f9fe7,1893,Quản trị Hải quan - Ngoại thương
stu_871db46ab874de75,1894,Kinh doanh quốc tế
stu_87d16d04d91b6645,1895,Kinh doanh quốc tế
stu_8922ae125744a76c,1896,Kinh doanh quốc tế
stu_8b48638f5da5f15d,1897,Kinh doanh quốc tế
stu_8c9f324bf5f981d4,1898,Kinh doanh quốc tế
stu_91c51e1adf88c5cb,1899,Kinh doanh quốc tế
stu_921cf9214e9a7a90,1900,Kinh doanh quốc tế
stu_98569f7eceebfe39,1901,Quản trị Hải quan - Ngoại thương
stu_9a99cab13f687d92,1902,Kinh doanh quốc tế
stu_9eeb0da6bbd1ba49,1903,Kinh doanh quốc tế
stu_a0d539664d76c2f6,1904,Quản trị Hải quan - Ngoại thương
stu_a2470dfb657514a7,1905,Quản trị Hải quan - Ngoại thương
stu_a2c592e0262dd5b4,1906,Quản trị Hải quan - Ngoại thương
stu_a424f512dfc75d0c,1907,Kinh doanh quốc tế
stu_a51c657d53f5fab2,1908,Kinh doanh quốc tế
stu_a592e1cd1c8a2059,1909,Quản trị Hải quan - Ngoại thương
stu_a678a714257f0bd0,1910,Quản trị Hải quan - Ngoại thương
stu_a93761bcf597bb54,1911,Kinh doanh quốc tế
stu_b03d2af40ad03fdb,1912,Kinh doanh quốc tế
stu_b29cdd1496422cad,1913,Quản trị Hải quan - Ngoại thương
stu_b430e14ffa8da661,1914,Quản trị Hải quan - Ngoại thương
stu_b904e5dbc1b570cd,1915,Quản trị Hải quan - Ngoại thương
stu_bbc08c181508dc62,1916,Quản trị Hải quan - Ngoại thương
stu_bd072d1c22789329,1917,Kinh doanh quốc tế
stu_bdddc2ddd178ac23,1918,Quản trị Hải quan - Ngoại thương
stu_c179f633b016db53,1919,Kinh doanh quốc tế
stu_c38d0150f6410a98,1920,Quản trị Hải quan - Ngoại thương
stu_c3e5ae3e10601565,1921,Kinh doanh quốc tế
stu_ca20c57c8dd7e5a2,1922,Kinh doanh quốc tế
stu_cd4bd80642bf1d48,1923,Kinh doanh quốc tế
stu_cdf8a86ac3caeb90,1924,Kinh doanh quốc tế
stu_cff5d9e4531292a1,1925,Kinh doanh quốc tế
stu_d09b0d9ee482f0e4,1926,Quản trị Hải quan - Ngoại thương
stu_d2cc4c244d54c346,1927,Quản trị Hải quan - Ngoại thương
stu_d2d0813b3bdbba6e,1928,Kinh doanh quốc tế
stu_d3cf151b071b6766,1929,Quản trị Hải quan - Ngoại thương
stu_d58900bd4cdbd5a8,1930,Kinh doanh quốc tế
stu_d84a294194baba91,1931,Kinh doanh quốc tế
stu_d901f32db22afdb3,1932,Kinh doanh quốc tế
stu_da58fd22cf446b18,1933,Kinh doanh quốc tế
stu_dbc0b313e1ded28b,1934,Kinh doanh quốc tế
stu_dcd5aa1beb8675f1,1935,Quản trị Hải quan - Ngoại thương
stu_e0774c507a3b7746,1936,Kinh doanh quốc tế
stu_e1d48b6a4c65343f,1937,Kinh doanh quốc tế
stu_e40706e6640eacf0,1938,Quản trị Hải quan - Ngoại thương
stu_e4962cfa67bf6e8c,1939,Quản trị Hải quan - Ngoại thương
stu_e6849528d5615dc4,1940,Kinh doanh quốc tế
stu_e9fb69440685d6a5,1941,Kinh doanh quốc tế
stu_eb72855fd684d795,1942,Quản trị Hải quan - Ngoại thương
stu_ec70bb571e50cd78,1943,Quản trị Hải quan - Ngoại thương
stu_ed9d3238e0d6e30c,1944,Quản trị Hải quan - Ngoại thương
stu_f61dfb8a877d09f7,1945,Kinh doanh quốc tế
stu_f9607c85a1acc82c,1946,Kinh doanh quốc tế
stu_fa108e25721a8f7e,1947,Quản trị Hải quan - Ngoại thương
stu_fc7db866dec265e2,1948,Quản trị Hải quan - Ngoại thương
stu_fdfd7dde3cc9f239,1949,Quản trị Hải quan - Ngoại thương
stu_fffd71d2f595f2fb,1950,Quản trị Hải quan - Ngoại thương
stu_0549ea0f704e847d,1951,Bảo hiểm
stu_06487d938ee47508,1952,Bảo hiểm
stu_09c5f7f1ba362387,1953,Bảo hiểm
stu_0d1638a76dda330a,1954,Bảo hiểm
stu_0d9d0b1b7ae16980,1955,Bảo hiểm
stu_0e00d85616c25a5a,1956,Bảo hiểm
stu_118372a654a661df,1957,Bảo hiểm
stu_14e44e397363e5c6,1958,Bảo hiểm
stu_14e61f7e3343b382,1959,Bảo hiểm
stu_1c10498acc857d20,1960,Bảo hiểm
stu_1c874140009e5adb,1961,Bảo hiểm
stu_1ec8944082eff024,1962,Bảo hiểm
stu_22fa4f5e0e32d7f7,1963,Bảo hiểm
stu_3d02e934d1362a6d,1964,Bảo hiểm
stu_3e8f6495d070a90d,1965,Bảo hiểm
stu_482eb4fcd0bf3a33,1966,Bảo hiểm
stu_4bec41dcf874c013,1967,Bảo hiểm
stu_4fbd5e34ae2db81b,1968,Bảo hiểm
stu_70bf1acf7dd12316,1969,Bảo hiểm
stu_7b3faaf8bcc36238,1970,Bảo hiểm
stu_7c98d87cf684bd17,1971,Bảo hiểm
stu_81a20ec0618a4459,1972,Bảo hiểm
stu_825e6dcafb3113cf,1973,Bảo hiểm
stu_8666d4e116e10700,1974,Bảo hiểm
stu_884287cb81ef890c,1975,Bảo hiểm
stu_8982601284a118e4,1976,Bảo hiểm
stu_970d1ec4fbb1c94d,1977,Bảo hiểm
stu_996fdae166d04ca2,1978,Bảo hiểm
stu_99b0222ceacb6534,1979,Bảo hiểm
stu_9fd00f3d6ce2baa5,1980,Bảo hiểm
stu_a0d57a1573287b53,1981,Bảo hiểm
stu_a2b16b408d84989d,1982,Bảo hiểm
stu_ab3309264266ef45,1983,Bảo hiểm
stu_b0c2626b638d0c39,1984,Bảo hiểm
stu_b30b94941e51d49c,1985,Bảo hiểm
stu_b39e2a17b8166b12,1986,Bảo hiểm
stu_c2af2f6a42898040,1987,Bảo hiểm
stu_c4b06ab1d032a2d5,1988,Bảo hiểm
stu_c6c95bf7279ee78d,1989,Bảo hiểm
stu_c8a190640aa32656,1990,Bảo hiểm
stu_d1b5e64eba2e42af,1991,Bảo hiểm
stu_d3c9f2dcb0c3d061,1992,Bảo hiểm
stu_dc2b1166b417c7e9,1993,Bảo hiểm
stu_dea67ca28550bb42,1994,Bảo hiểm
stu_e24f22dda5dfe64d,1995,Bảo hiểm
stu_e25ad0d56e5ebee7,1996,Bảo hiểm
stu_e4ddcada29550783,1997,Bảo hiểm
stu_f18955e51dd75c03,1998,Bảo hiểm
stu_fb18079137a4b08a,1999,Bảo hiểm
